dTLB-loads,time,branch-load-misses,L1-dcache-load-misses,cpu-used,p
1566606163,0.163,17343505,40824632,1.507,0.14
1265769930,0.107,17023115,48847926,1.227,0.14
1655287094,0.1,17697257,43620703,1.479,0.14
1258990440,0.076,16613108,52484059,1.223,0.14
2038105036,0.085,17189653,44429666,1.741,0.14
1147368485,0.071,15327487,48470539,1.174,0.14
1378775380,0.075,17012506,46145544,1.34,0.14
1214581324,0.07,19290280,37482010,1.258,0.14
1385890046,0.079,15650285,50695910,1.343,0.14
1541092487,0.081,21377192,39095097,1.446,0.14
1163793244,0.078,17994147,39465712,1.236,0.14
1653084376,0.082,16678023,54628407,1.499,0.14
1300598931,0.073,20875137,33158311,1.316,0.14
1639204690,0.073,17142145,56559289,1.558,0.14
2438763108,1.187,41408677,116845862,1.125,1.04
2258900352,0.771,42922459,126401475,1.385,1.04
2285391277,0.861,37167262,135923497,1.588,1.04
2283589627,0.482,42291039,127131104,1.638,1.04
2280009349,0.486,41990562,120393239,1.765,1.04
2446289874,0.4,42006101,117685086,1.873,1.04
2518785214,0.388,41567085,125652943,2.014,1.04
2474960349,0.342,38816156,138898359,1.927,1.04
2408545834,0.332,36424198,133901574,1.937,1.04
2241164913,0.304,38005669,135030382,1.922,1.04
2510513161,0.306,39707829,125486923,2.072,1.04
2248273038,0.277,40470076,131502666,1.931,1.04
2319034010,0.308,39529466,135828258,1.986,1.04
2368373794,0.283,38309348,136930198,1.989,1.04
2484508961,0.271,36816011,142294206,2.107,1.04
2454021340,0.269,35801410,143275225,2.096,1.04
10426254706,11.229,205165864,835325435,1.016,10.13
10435787527,7.204,212395772,821622122,1.711,10.13
10734246121,5.522,215059074,828418678,2.346,10.13
10765517936,4.185,208254588,793156301,2.851,10.13
11099914205,3.738,213336883,797256363,3.353,10.13
10777878107,3.022,212901907,799238559,3.632,10.13
10570255380,2.898,208593920,819126729,3.873,10.13
10621094330,2.403,204720266,821700379,4.182,10.13
10662854782,2.13,212177467,809657716,4.41,10.13
10723761544,2.018,208334208,819190727,4.67,10.13
10900847703,1.916,205161906,827103303,4.909,10.13
10913921757,1.757,210738587,807660821,5.005,10.13
10556167339,1.813,209985798,807452558,5.212,10.13
10794146157,1.717,211807565,809189729,5.39,10.13
11013737364,1.592,205859716,825611550,5.595,10.13
10994067832,1.593,209117635,796068228,5.546,10.13
1555734023,0.884,14762662,92072155,1.06,0.81
1746914973,0.46,15714110,84706637,1.368,0.81
1785493736,0.249,17943191,64583264,1.458,0.81
1704917663,0.309,17230794,61216428,1.433,0.81
2143192165,0.427,19851235,65051962,1.708,0.81
3558525041,3.138,14851997,260205263,1.072,2.87
3238775513,1.718,15741721,242609999,1.533,2.87
3399042895,1.01,15500640,278864539,2.033,2.87
3434919860,0.726,16922393,259216193,2.551,2.87
3772226879,0.685,18487937,110300063,2.917,2.87
10395891210,11.629,20933339,812393072,1.071,10.19
9802350728,6.239,19232236,823427468,1.801,10.19
9887798356,3.571,19190932,909982694,2.945,10.19
10242359589,2.561,22203128,946241081,4.316,10.19
11318773953,2.798,24599215,1017743235,6.263,10.19
1867725740,0.846,14630108,76690660,1.228,0.78
1981320150,0.453,14517910,78955791,1.498,0.78
1840572572,0.355,14361677,97781661,1.523,0.78
1875008284,0.294,17129813,88178833,1.69,0.78
2217634703,0.585,16158982,95949506,1.902,0.78
3184112972,2.88,16321873,259931158,1.077,2.63
3105561307,1.5,16950500,249865609,1.511,2.63
3351439874,1.075,14210818,246069078,2.142,2.63
3331507828,0.621,16133756,239034440,2.429,2.63
3549501218,0.609,16413497,257382880,3.082,2.63
8726696183,10.559,13998503,816129173,1.024,9.52
8860374056,5.507,16217960,862849562,1.779,9.52
9455402308,5.01,16126313,881650556,2.93,9.52
9698009752,1.959,20657632,879482405,4.479,9.52
10595817083,1.712,22775248,925662430,6.506,9.52
1570304431,0.553,22710506,35253735,1.087,0.51
1652612113,0.326,20484193,42186651,1.259,0.51
1650451933,0.261,19999027,42663103,1.323,0.51
1899977417,0.225,19923805,47244230,1.498,0.51
1955959993,0.202,23473714,42044982,1.659,0.51
1932991664,0.192,20372682,44139479,1.603,0.51
1810845077,0.184,23763226,40559687,1.612,0.51
1878147900,0.184,22773961,43601618,1.677,0.51
1851016135,0.18,24901657,36695369,1.73,0.51
2538604513,0.185,23726716,43223149,2.159,0.51
1874508536,0.193,20769291,46764858,1.827,0.51
2017053986,0.203,22951024,44863486,2.023,0.51
2190602640,0.215,24746292,44928478,2.191,0.51
2077682136,0.222,24544396,43377691,2.283,0.51
2203770019,0.247,26582337,46953942,2.449,0.51
2441151492,0.251,23560029,47724629,2.55,0.51
4823419562,3.469,61706876,69830443,1.025,3.2
4998117939,1.871,64041081,73100530,1.573,3.2
5337564000,1.316,63096630,76034796,2.039,3.2
5306353428,1.027,62877236,74157527,2.239,3.2
5144661489,0.867,65088358,74525571,2.386,3.2
5109255182,0.749,65384221,74012315,2.536,3.2
5195335552,0.682,65947294,76793329,2.697,3.2
5185239815,0.619,62502418,82680614,2.839,3.2
5602114309,0.582,64470514,83951691,3.067,3.2
5389982856,0.558,69183097,77924548,3.099,3.2
5710241265,0.531,70767364,78039794,3.398,3.2
5942954406,0.523,69564514,81802724,3.59,3.2
5900564235,0.528,66282959,84054580,3.744,3.2
5702319994,0.513,63938542,91937378,3.79,3.2
5920861785,0.521,74148004,88901424,3.926,3.2
6183232075,0.506,73411843,86413946,4.2,3.2
28800356061,24.879,340489878,298407563,1.005,21.76
30133178262,13.909,354073252,345335569,1.845,21.76
30087072412,10.064,357082673,364948377,2.51,21.76
31423060513,8.402,365672944,378589481,3.074,21.76
31599676441,7.338,373679131,409616882,3.51,21.76
31606943740,6.498,368285684,439756804,3.919,21.76
32113955757,6.135,377979018,446703752,4.234,21.76
32278239416,5.694,381485024,451508056,4.571,21.76
32125500831,5.464,382296417,474108678,4.801,21.76
32759115733,5.292,380245513,488292743,5.078,21.76
32558423429,5.102,384986389,487803266,5.329,21.76
32998258156,4.967,381108112,501479615,5.547,21.76
33306234897,4.975,379943947,511361156,5.736,21.76
33781013041,4.775,385117641,517504848,6.075,21.76
35121506011,4.897,391048116,528686007,6.619,21.76
35193105052,4.634,390117444,540436010,6.792,21.76
1891254171,0.802,25262015,52098041,0.99,0.86
2006019466,0.499,26316082,50912740,1.279,0.86
1964283165,0.426,26309252,64097452,1.394,0.86
2223495719,0.41,25179575,71177153,1.572,0.86
2221857287,0.393,27266677,66002897,1.651,0.86
2460564606,0.431,27115093,70944483,1.79,0.86
2995021454,0.42,26245313,72560108,2.103,0.86
2658576341,0.408,28855281,72890596,2.017,0.86
3317788282,0.425,29520847,78381468,2.424,0.86
2939539344,0.426,30154228,84922060,2.398,0.86
2982522476,0.425,32107501,85728418,2.478,0.86
3236109470,0.443,30820812,91204788,2.681,0.86
3783886345,0.464,33095924,97197224,2.964,0.86
3664178772,0.452,32072261,93387723,2.992,0.86
3883206525,0.466,35918002,95056560,3.315,0.86
4441325978,0.479,34075636,97890184,3.398,0.86
5465938501,3.287,19208641,372774709,1.013,3.42
5531143189,1.745,20707950,436454332,1.595,3.42
5206988529,1.155,23608296,427912073,1.84,3.42
5730152991,0.898,20508157,420376023,2.154,3.42
5436971120,0.74,20287356,382465101,2.058,3.42
5263954690,0.629,22583393,431790892,2.266,3.42
5729676723,0.58,20973064,429533681,2.519,3.42
5683383255,0.533,24138822,418378211,2.655,3.42
5540860185,0.487,21125508,385769057,2.541,3.42
6088423020,0.465,21086059,416196855,2.94,3.42
5446230200,0.474,23269224,422793329,2.723,3.42
5756907396,0.415,22394616,403948619,2.916,3.42
6001335610,0.424,21919849,394726191,3.065,3.42
5523414807,0.408,21161008,423168639,3.02,3.42
5835047581,0.392,21380178,388048312,3.188,3.42
5860972682,0.401,22663484,395295223,3.265,3.42
18232952201,12.988,34425289,1530178289,1.017,13.02
18340482679,6.57,35612232,1499129763,1.85,13.02
18448298404,4.389,35367048,1484502609,2.528,13.02
18199124805,3.405,37970344,1541798927,3.033,13.02
17861306546,2.743,39495604,1570990819,3.453,13.02
18299443024,2.334,36168230,1491220044,3.861,13.02
18267292925,2.04,36649874,1514136010,4.208,13.02
18081554630,1.826,40143644,1566678166,4.538,13.02
18644940045,1.682,38417615,1523115532,4.879,13.02
18860296522,1.554,37849972,1532180691,5.201,13.02
18626246401,1.413,39811617,1508848957,5.287,13.02
18630526015,1.41,40676305,1561014267,5.673,13.02
19163875796,1.344,43430498,1562766193,5.908,13.02
19236113670,1.269,41322260,1562768322,6.043,13.02
19305686642,1.243,43849175,1572860240,6.364,13.02
19552131204,1.186,46048049,1560438083,6.6,13.02
1583111538,0.443,20606359,35088514,1.005,0.37
1526474527,0.308,18484570,37053899,1.207,0.37
1786109903,0.261,19479085,35198766,1.353,0.37
1401161218,0.248,18695100,32736920,1.166,0.37
1395303256,0.247,17975025,35524374,1.159,0.37
1481166663,0.239,20254586,32752452,1.246,0.37
1518455407,0.265,17581648,40156932,1.218,0.37
1728902409,0.249,17606518,41821440,1.321,0.37
1820071982,0.269,17884590,39963074,1.414,0.37
1656907618,0.248,16714116,50052135,1.31,0.37
1580900948,0.261,17730044,39252970,1.279,0.37
2023623533,0.291,20335910,34818555,1.542,0.37
2018173458,0.344,18335813,36547714,1.478,0.37
1703136894,0.298,20050988,34897166,1.322,0.37
1751093728,0.329,19257401,40447703,1.387,0.37
2249733606,0.371,18524555,41189737,1.551,0.37
4698509932,3.714,52529641,75936889,0.963,3.03
4750204825,2.13,53238923,71376468,1.368,3.03
4887425038,1.637,53497725,73562230,1.639,3.03
4880125850,1.416,54746026,77316285,1.681,3.03
4827646359,1.343,57359974,81027081,1.831,3.03
4888785217,1.254,54959308,79596301,1.949,3.03
4923226838,1.121,56137537,80411285,2.061,3.03
5179332488,1.099,53790359,85941448,2.203,3.03
5332961950,1.072,54288433,84718485,2.287,3.03
5128543230,1.019,53792811,88396614,2.236,3.03
5203265848,1.06,56605859,112319841,2.338,3.03
5766299798,1.076,55648776,90259358,2.486,3.03
5550358152,1.038,58060423,89401912,2.478,3.03
5427842781,1.038,57320101,86761406,2.421,3.03
6009909343,1.16,54480181,92252703,2.55,3.03
6219712785,1.18,54679861,88160083,2.592,3.03
7405542221,6.77,83113703,108175796,0.94,5.41
7484117037,4.049,84016681,109455760,1.414,5.41
7852358301,2.962,82945205,113671377,1.76,5.41
8275624899,2.505,84644476,113489837,2.083,5.41
8147239017,2.251,84163400,117560727,2.216,5.41
7864016257,2.12,85785180,118185308,2.239,5.41
8009893421,2.211,84810455,119731067,2.302,5.41
8506841437,2.028,86130226,123213206,2.474,5.41
8430867864,1.992,86891232,122320824,2.543,5.41
8414661462,1.865,86964630,120520218,2.612,5.41
9023026261,1.882,88204494,131765592,2.796,5.41
8383047395,1.818,88208390,124882367,2.686,5.41
8958238262,1.951,89336165,132179155,2.804,5.41
9343118732,1.944,87256419,128734316,2.869,5.41
9476497904,1.964,93060127,151680699,3.109,5.41
9226481901,1.945,90513244,137955230,2.957,5.41
1445590259,0.16,19322580,32939450,1.21,0.15
1190270325,0.093,16940797,35106393,1.071,0.15
1432775557,0.072,16798368,39101506,1.232,0.15
1397401130,0.067,16732495,35697976,1.191,0.15
1923438708,0.056,14785856,32326939,1.617,0.15
1446656452,0.053,15589017,30480724,1.28,0.15
1332047000,0.053,17970808,29814867,1.247,0.15
1429988685,0.055,16185753,30740316,1.303,0.15
1268441089,0.049,15669936,37086314,1.173,0.15
1479381021,0.051,15119434,36406188,1.309,0.15
1470537759,0.052,16566514,32440426,1.314,0.15
1361800381,0.052,17230371,34204450,1.211,0.15
1295455777,0.049,17962009,36028358,1.163,0.15
1144569905,0.052,16691461,30213429,1.147,0.15
1589860478,0.052,18581793,35385466,1.338,0.15
1262246009,0.056,16946369,30611954,1.26,0.15
7884367399,3.958,30655878,113785798,1.086,3.82
7976734173,2.105,32630651,110309091,1.607,3.82
7776964977,1.476,29038721,111933767,1.926,3.82
8060214108,1.144,29466579,107234609,2.164,3.82
7861587923,0.937,31564534,108931324,2.348,3.82
7698541421,0.811,26840036,108797548,2.391,3.82
8160906671,0.7,29171807,107299280,2.552,3.82
8097530392,0.633,29617429,108988456,2.621,3.82
7666599185,0.561,28252488,111835762,2.667,3.82
7872678929,0.538,30897120,112239206,2.853,3.82
8235729381,0.534,27729104,108098432,3.028,3.82
8199308765,0.5,29724982,103736456,3.041,3.82
7678359796,0.473,30843735,111894622,3.079,3.82
8083717855,0.497,29457399,113708585,3.195,3.82
8168136224,0.507,29113958,114578043,3.393,3.82
7894749344,0.408,29906687,112815581,3.168,3.82
39137040323,23.156,126905856,452784036,1.003,21.47
39494693574,11.876,127499317,453985657,1.809,21.47
39006958659,8.196,125426018,455431455,2.45,21.47
39347951679,6.326,127575325,458509816,3.012,21.47
38919416355,5.1,126102413,451371296,3.542,21.47
39032815576,4.359,129252154,451723202,4.059,21.47
39316129796,3.755,124804081,450030146,4.453,21.47
39118786518,3.324,126358435,455827895,4.859,21.47
38667156692,2.988,127607233,455770781,5.25,21.47
39079357000,2.672,129450172,453739158,5.704,21.47
39168551126,2.477,126663488,455955625,6.034,21.47
39455147579,2.303,126858519,456037554,6.287,21.47
38863365598,2.157,127012196,478545856,6.151,21.47
39651355177,2.018,126948589,456956277,6.832,21.47
39410405378,1.953,128609343,458726287,7.07,21.47
39117410101,1.907,130554908,454077657,7.182,21.47
2539168739,1.025,20151820,35402116,1.052,0.98
2572379575,0.718,21094153,38861932,1.265,0.98
2825844341,0.578,22025748,36367805,1.461,0.98
2841860085,0.406,18335721,33886519,1.503,0.98
2674669137,0.429,21083086,36185961,1.475,0.98
2328251980,0.381,17306226,38002586,1.378,0.98
2506836141,0.242,17773692,40768098,1.522,0.98
2702899166,0.299,18247351,36756773,1.519,0.98
2520198654,0.308,19927016,36907005,1.514,0.98
2575378307,0.265,18144128,39079838,1.527,0.98
2521327745,0.245,19722138,36180372,1.475,0.98
2710780670,0.233,17621557,39931497,1.683,0.98
2588824071,0.246,18522754,33688328,1.506,0.98
3220637728,0.181,17141275,39893036,1.975,0.98
2463685563,0.218,18461183,34521139,1.577,0.98
3051310863,0.187,17919122,38939459,1.879,0.98
3993115406,2.046,20839210,44752958,1.033,1.95
4511694292,1.422,29669270,45758842,1.514,1.95
4346010796,0.891,22244606,43893438,1.723,1.95
3888671928,0.763,23488144,42830522,1.626,1.95
3928699333,0.616,22078130,45335768,1.706,1.95
4112841549,0.615,24116573,50818419,1.818,1.95
4133455742,0.617,20490445,48419048,1.782,1.95
4170459952,0.429,20743853,43417534,1.887,1.95
3929845505,0.399,22435225,43741095,1.923,1.95
4193070017,0.387,23433921,43960817,1.973,1.95
4283489017,0.412,21276933,46205445,2.005,1.95
4288201653,0.336,21096979,44277180,2.023,1.95
4235260592,0.411,21897723,43565284,1.9,1.95
4127753800,0.409,20702592,48903332,1.991,1.95
4452484672,0.305,22777949,43848877,2.233,1.95
4388274078,0.332,23884666,41709342,2.204,1.95
13317421483,10.268,101677820,100292778,1.016,8.61
13291850580,5.672,72358333,95064117,1.527,8.61
13507442375,4.459,65831147,93812481,1.822,8.61
13874956752,2.838,44526649,93876362,2.432,8.61
13632671055,2.54,45569021,95171690,2.597,8.61
13909412520,2.305,42547939,92685218,2.753,8.61
13692884760,2.306,47960737,90828526,2.827,8.61
13385904189,1.836,45772492,95528336,3.059,8.61
13847668948,1.801,39922926,97746247,3.165,8.61
13584784728,1.701,48595049,92559506,3.241,8.61
13903613446,1.754,44998511,92484786,3.218,8.61
13830170150,1.56,47185495,95588150,3.364,8.61
13349897025,1.765,40772604,91241334,3.149,8.61
13807563540,1.415,41135958,91617365,3.56,8.61
13549635344,1.376,45343089,90752337,3.51,8.61
13311401248,1.089,41999393,87343577,3.894,8.61
1124882188,0.169,15121980,33131681,1.048,0.15
1292691761,0.097,16201455,32993933,1.226,0.15
1174573428,0.072,12969652,33068204,1.147,0.15
1191234152,0.06,14319196,36746362,1.178,0.15
1394298302,0.053,14737846,35423562,1.31,0.15
1254633553,0.048,13801126,37506152,1.219,0.15
1217299734,0.044,13780125,33937258,1.178,0.15
1169706128,0.042,16135094,33786145,1.191,0.15
1111006384,0.04,16716977,31562357,1.159,0.15
1166053987,0.042,15740070,33719984,1.176,0.15
1697417503,0.037,16502283,31833451,1.545,0.15
1158471197,0.038,14593907,31093397,1.168,0.15
1405725261,0.035,18059999,32986369,1.361,0.15
1110161700,0.034,16435567,31826749,1.159,0.15
1435825811,0.033,16770085,33146408,1.408,0.15
1100769817,0.033,17563831,28454647,1.164,0.15
1413618203,0.606,20913191,35511873,1.082,0.56
1865775908,0.365,22658831,33710382,1.46,0.56
1973944369,0.268,19302896,35703788,1.62,0.56
1553479275,0.22,18268753,31788714,1.376,0.56
1455678119,0.189,19701725,36961098,1.305,0.56
1503652944,0.169,17892147,33515095,1.375,0.56
2139369251,0.157,16086723,36810760,1.712,0.56
1611101032,0.145,17667297,37586441,1.39,0.56
1548237934,0.137,17765604,30667129,1.409,0.56
1729985897,0.131,19676167,32408366,1.583,0.56
1460432223,0.125,16480544,37411726,1.337,0.56
1493414042,0.121,18725976,33236766,1.452,0.56
1903154694,0.117,18428613,33492175,1.684,0.56
1724947348,0.114,16819443,34415687,1.519,0.56
1809014954,0.111,19667286,33345829,1.619,0.56
1647579692,0.109,18946851,33964558,1.53,0.56
2678493425,2.636,45835537,55396190,1.031,2.22
3023184396,1.452,32977289,55944101,1.483,2.22
2879771544,1.05,30670250,53654638,1.595,2.22
2998686600,0.856,27494058,55953108,1.722,2.22
2643360046,0.738,25473343,55469162,1.658,2.22
2622286636,0.655,24017734,55598457,1.72,2.22
2864724851,0.603,24448085,55766525,1.835,2.22
2932850658,0.558,25207030,54999501,1.922,2.22
3141350419,0.473,20242093,56784887,2.079,2.22
2704073321,0.492,20986962,51757704,1.839,2.22
2850617218,0.477,22798561,57688603,1.943,2.22
2720573953,0.456,25057307,57927246,1.889,2.22
2680635816,0.413,21532482,56841342,1.868,2.22
3013649833,0.432,21410146,57994400,2.055,2.22
2716109673,0.421,22746790,56681193,1.925,2.22
2716651714,0.41,21458977,52399965,1.895,2.22
1470178034,0.514,14687199,46243014,1.011,0.45
1681376034,0.31,16379456,47331268,1.266,0.45
1443654012,0.253,14500124,38382755,1.176,0.45
1993549461,0.222,14849385,40896862,1.452,0.45
1720019940,0.219,18900628,43180426,1.342,0.45
1513404965,0.198,15766418,45241032,1.211,0.45
1573866143,0.191,14390749,40055842,1.28,0.45
1995290617,0.183,15860661,46088924,1.485,0.45
1563052180,0.189,15225871,38610430,1.336,0.45
1658137221,0.182,19341888,42778058,1.406,0.45
1342150039,0.179,15958007,41438544,1.214,0.45
1404039676,0.182,14515630,44119118,1.245,0.45
1470203534,0.178,16345757,45704042,1.22,0.45
1665740706,0.172,15213678,46608892,1.365,0.45
1469196838,0.17,16919233,38515542,1.314,0.45
1417404094,0.171,16073227,45480124,1.232,0.45
2052918956,1.412,20104666,66835911,0.948,1.31
2198125982,0.819,19689338,63816924,1.236,1.31
2581503106,0.626,18191878,62244236,1.522,1.31
2300236592,0.519,17903469,65206691,1.491,1.31
2229086291,0.466,20839651,69780796,1.489,1.31
2680012523,0.434,18810145,72763538,1.68,1.31
2282861500,0.403,19223553,63365069,1.644,1.31
2239634135,0.401,18934459,64868854,1.571,1.31
2600901558,0.386,17805189,67580013,1.816,1.31
2109672052,0.363,18435598,67949056,1.594,1.31
2342190634,0.35,16874258,68245306,1.68,1.31
2405715776,0.35,20462561,64970692,1.805,1.31
2128049921,0.339,20261758,70534652,1.598,1.31
2139381486,0.332,19139699,65074753,1.645,1.31
2703448356,0.322,18166472,72755953,1.856,1.31
2057805358,0.325,22082183,70180770,1.656,1.31
4699652684,4.741,30779567,158964165,0.978,4.49
4717819613,2.726,31343907,163500737,1.449,4.49
5023294880,1.894,30220137,163403634,1.834,4.49
4580306050,1.548,34340972,169290298,1.941,4.49
4832868012,1.314,31195023,161432089,2.147,4.49
4841137211,1.192,29831464,166364246,2.191,4.49
4921231296,1.088,30823593,160371614,2.394,4.49
4785774589,1.037,32040351,166486942,2.444,4.49
5011261661,0.972,28451327,157072865,2.626,4.49
4703704931,0.934,29422985,155036690,2.594,4.49
5072803470,0.883,27570120,163907993,2.604,4.49
