LLC_loads,page_faults,Input Size,cpu_migrations,LLC_load_misses,cache_references,cycles,instructions,bus_cycles,ref_cycles,LLC_store_misses_percent,minor_faults,cpu_clock,branch_misses,branches_instructions,time,user_time,sys_time
17885484,71794,1,14,171031,252350687,6322974847,16936080601,294883880,6515667225,0.7609045719809072,71794,3222.06,8868172,1741974945,0.678,2.686,0.002
17924571,70270,1,18,101709,239772157,6085556343,16350279053,293900424,6551759033,2.140836194603163,70267,3215.26,8854387,1744685031,0.571,2.675,0.008
17599029,71455,1,14,50363,245608960,6240279664,16445273204,299422696,6549343503,2.926464224179306,71454,3226.51,8889422,1798665327,0.508,2.689,0.006
17622723,71813,1,7,41244,247739382,6276736693,16696455446,292076334,6429539019,0.8869573078552141,71811,3217.03,9370150,1721455725,0.444,2.686,0.0
17122624,71345,1,5,83601,248118096,6341725368,16865681914,283687359,6293265665,3.0065319780599578,71344,3216.94,9302731,1793395745,0.395,2.684,0.007
17775024,71442,1,10,77029,240881972,5892869974,16218723022,293698361,6506390096,0.8827760620748359,71442,3217.74,9707104,1726527288,0.365,2.688,0.004
18034677,71074,1,10,176479,240024591,5966662663,15987733163,295958291,6564486936,1.348031381554929,71074,3227.22,8450702,1751111585,0.346,2.691,0.008
17553421,72664,1,15,56114,233665728,5918998006,15616470735,292344991,6467681658,2.939515195070796,72662,3227.68,8948603,1741910167,0.312,2.66,0.04
17965339,71751,1,16,60863,246553503,6745450373,16697433760,323092609,7051148303,1.137314197639823,71747,3555.83,9491543,1759323463,0.411,3.023,0.006
17600452,72630,1,30,132760,245176225,6781512824,16664400009,313093398,7016348065,3.578365620564789,72624,3502.07,9388220,1719500409,0.389,2.953,0.009
18794940,71832,1,31,275567,243127485,7136878923,16478789430,357432117,7842350200,2.3972804711651268,71832,3828.44,9649522,1789176394,0.386,3.291,0.006
18194483,72173,1,19,231699,249728876,7756132302,17080350828,368822378,7883437739,2.739204256041655,72165,4002.13,9616826,1789184317,0.375,3.466,0.01
74249954,71368,2,12,246558,1374979354,33929923983,95733449970,1548170539,34135028278,2.177278387063216,71368,15745.67,61935074,9229294030,15.227,15.211,0.007
74728166,76883,2,17,344406,1371464180,33816296145,94933404754,1546378955,34032361737,1.9844938617482832,76883,15761.67,63573491,9203540160,8.343,15.22,0.012
75655910,77885,2,14,110226,1378588113,33861217745,95312179063,1546268675,34046237708,1.740624717561428,77885,15741.37,61601810,9229951155,5.925,15.196,0.02
77465034,77620,2,18,115667,1372721313,33665291051,95142083743,1545859522,34046221839,2.269751771335881,77619,15725.31,61627987,9204023022,4.572,15.189,0.006
76573424,77223,2,43,371452,1372735452,33822423600,95043230175,1550009510,34108999860,6.684970250049113,77222,15797.77,63983250,9221851498,3.737,15.256,0.01
77550674,75281,2,31,569715,1376861835,33902670655,95695014416,1554830996,34199200372,8.279704410037917,75278,15825.81,62295393,9228604787,3.189,15.265,0.032
76907880,77125,2,16,288376,1375110127,33790953103,95373458140,1548412145,34087990216,2.639822873042203,77123,15766.69,61165040,9233003786,2.765,15.235,0.006
78013487,78507,2,30,498989,1372326142,33921835538,95227305647,1555436806,34271196284,3.766510463612657,78505,15861.33,61729041,9213643121,2.431,15.295,0.034
77587210,77728,2,30,280875,1372454734,34006589053,94793628521,1549135267,34140105094,5.414143262740764,77723,15857.55,60034768,9178593536,2.216,15.304,0.022
76665605,78649,2,17,369623,1372156407,33762216520,95128805594,1551521613,33964834556,4.748152334961732,78641,15803.62,62463014,9233553872,1.969,15.264,0.011
75069815,77842,2,24,136394,1371141326,33720445659,94769784229,1544892624,33816235200,1.1055410471232785,77835,15775.58,61527916,9230908124,1.792,15.239,0.01
76092679,78137,2,23,110924,1371164139,33801433711,94826294992,1537540414,33805511074,1.599165419826739,78130,15769.21,60523041,9211913487,1.663,15.23,0.016
75814864,80708,2,36,271476,1368940574,33748552961,94718553849,1549488823,33944291452,5.307858277575179,80700,15826.16,60047208,9192027492,1.554,15.289,0.016
77238237,80676,2,55,284543,1375363844,37171736301,95265832245,1699308876,37315150393,3.614423294943947,80668,17346.7,62068690,9210271814,1.74,16.768,0.056
77436095,80245,2,50,261440,1364823663,36747637431,94829819460,1693447358,37228682000,6.04103602838924,80235,17265.53,63840362,9240563205,1.701,16.726,0.018
77769445,81974,2,76,275156,1364313219,39582779255,94745076805,1817824486,39923635390,6.328033014125978,81964,18541.48,62576656,9253471806,1.708,17.981,0.036
5016015,70731,0,8,126261,19078505,1645929041,3387450523,77874758,1748499699,1.3086454291102496,70731,1027.64,5571509,493808431,0.499,0.498,0.002
5016361,70922,0,6,47748,18482150,1496054644,3215631962,81009329,1834054634,0.8811017717158146,70922,1032.98,5943783,490161209,0.317,0.494,0.008
4839886,70593,0,16,63496,20509325,1626270764,3453577953,82267428,1786817953,0.9272042753287244,70593,1052.72,6010479,480958956,0.274,0.522,0.0
6071439,69747,0,26,228410,16487939,1454118454,3188019333,79486368,1874989017,2.690783443356706,69747,1040.55,5520340,484742885,0.207,0.509,0.0
5880800,69969,0,7,187229,15956810,1533104328,3429462777,79659773,1819788645,3.1341027602544065,69969,1041.28,5677160,488369560,0.195,0.513,0.0
4498144,69954,0,12,88022,21039946,1484660025,3040932867,74712053,1673341383,1.708244383450239,69953,1042.47,5905754,479845619,0.169,0.502,0.009
4093719,70300,0,12,111599,22858962,1678797385,3176049210,71894364,1534780717,2.544561992463525,70300,1058.54,5508151,486961937,0.123,0.524,0.005
4838729,69651,0,16,59692,17767927,1524377794,3258368493,78671575,1606937505,1.2359628594325838,69649,1047.13,5773544,472674031,0.138,0.509,0.005
4433101,70617,0,20,50605,20092460,1309869643,2354445804,78725449,1809676100,1.4729378401968976,70616,1081.54,4946761,464072050,0.143,0.546,0.002
5394051,70655,0,11,205670,15723770,1242257183,2614218960,71760967,1693771564,1.0425535805087571,70651,1045.36,4453061,429478567,0.128,0.492,0.017
4514181,70622,0,8,32963,18891794,1160043501,2433207923,74014161,1692403898,0.6545865647941453,70618,1037.03,5546540,431684226,0.121,0.498,0.01
4751445,70978,0,21,37763,17592173,1351748604,2822192093,83342580,1712776384,0.4409438901590156,70971,1103.87,6154120,472079839,0.113,0.561,0.012
5663317,70998,0,15,195230,19277521,1553480814,3329180641,75355561,1752653447,1.6345633031636446,70998,1040.51,5311500,508529863,0.123,0.512,0.004
5478760,70172,0,27,122669,16566553,1370870857,3017071317,85087621,1850459929,2.5404465014750715,70164,1116.97,6486865,474885552,0.085,0.518,0.063
4546674,70338,0,15,70609,18476876,1310541851,2356231134,72366178,1691289616,1.7877667675329736,70330,1119.55,4685223,437280481,0.106,0.577,0.011
6362370,70962,0,28,210887,12850219,1303095224,2784496457,91378989,1945087256,1.0260549884042625,70962,1172.76,6132877,495564181,0.115,0.639,0.0
6118067,71049,1,4,52880,23131704,2834410546,6408497420,130950234,2876598413,1.483782260943435,71049,1550.94,7007757,895923942,1.024,1.02,0.004
5610148,71123,1,5,34144,26984274,2885134555,6218326212,131386564,2873143552,0.8130087382170208,71123,1563.97,7227525,874318596,0.595,1.021,0.012
6317761,71051,1,11,353411,21435479,2635527742,6194373451,134372288,3018166614,3.6905680728734778,71051,1577.27,8254226,859864762,0.445,1.038,0.008
6218464,71019,1,17,210560,23419431,2567292070,6052825347,127850795,2897082213,2.919756257153392,71019,1570.14,7737016,861075361,0.353,1.037,0.003
6472972,70437,1,4,110644,23138851,2682334286,6219622061,128952449,2857641665,0.7965161617205202,70437,1549.02,7720911,850448311,0.305,1.022,0.002
5288341,70427,1,12,130671,26541638,2647018180,5962706183,131833555,2867913428,2.897238200943831,70426,1582.44,7449974,863876010,0.268,1.048,0.002
6236508,70710,1,13,290029,26631727,2901317167,6195557573,141678352,3150035087,4.033634635201719,70708,1704.67,8027978,859847440,0.339,1.173,0.004
5868906,71410,1,17,204128,24151212,2674204163,6292418472,129114385,2826606838,1.8563683382832223,71408,1576.14,8433902,870478530,0.217,1.045,0.002
5922405,71088,1,17,104824,23231662,2734003766,6311429703,125298276,2759412979,1.8434781726898533,71084,1565.95,7341456,844936417,0.199,1.018,0.022
5951396,71183,1,16,179092,24794317,2846683670,6082536309,140469740,2980165412,3.119759650017732,71183,1678.46,7976752,862912294,0.214,1.15,0.0
5666007,71573,1,20,351622,25297387,2647670441,6169658964,127246526,2683439991,6.4810053994996135,71567,1596.39,7598451,868908693,0.205,1.055,0.006
4906072,71142,1,15,95965,25931341,2445243668,5389773824,127551440,2740613130,1.1718222841275017,71137,1570.28,6889264,820170316,0.168,1.033,0.01
6047175,70493,1,18,158600,26285051,2659086153,6439115794,129682996,2701299192,6.890641796956038,70492,1571.43,7850192,873537286,0.203,1.027,0.018
5944367,71168,1,16,92691,23637744,2610390213,5714575690,146358433,3061562347,2.1722201171887265,71162,1713.37,7898816,867245925,0.235,1.163,0.025
5722549,71505,1,26,143613,21586666,2284691570,5166557415,135997767,2955272620,1.9916983046571968,71500,1645.13,7176758,813607861,0.167,1.054,0.063
6830203,71177,1,24,49877,23136672,2993956321,6002007156,157334984,3443263494,1.0631291748988616,71176,1871.18,7770086,868629920,0.207,1.313,0.03
12306574,80250,2,6,1401223,34541647,9557592209,25535962904,441036546,9731020743,3.522200852465524,80250,4654.4,17248140,3136507936,4.13,4.076,0.052
9679184,80301,2,9,1022858,42192168,9544607052,24959670930,440013849,9726951574,5.288567169482456,80301,4652.46,16426804,3149719003,2.279,4.087,0.038
9871827,81382,2,6,606491,43909599,9419153179,24941118040,434182489,9596828237,7.60598552060187,81382,4627.13,17207010,3134571028,1.783,4.065,0.031
8432048,80355,2,13,429724,50405163,9395928092,24594103869,436554306,9491256344,3.961437016494607,80355,4617.62,17871431,3126087867,1.271,4.08,0.008
9737113,75722,2,19,784529,42924814,9371538124,24685465563,431392254,9499351960,3.727264671116625,75722,4601.83,17189503,3095907099,1.104,4.049,0.023
11448202,76045,2,13,775323,36492759,9402483785,25136788307,434364682,9578355698,2.38265612996865,76045,4633.56,17114044,3109168098,1.025,4.08,0.024
10672458,74672,2,27,1344247,48222065,9501533773,24706284784,439149342,9519347550,20.949472341048622,74669,4654.18,16425468,3148541178,1.04,4.114,0.009
9041646,75679,2,10,409318,47065444,9319499081,24641437476,439149416,9498429193,9.00783558771486,75675,4641.51,18028639,3131392059,0.747,4.097,0.014
11923501,76005,2,20,815885,37382909,9265804750,24654963013,438706624,9729019860,13.80100877750264,76000,4660.51,17188727,3082250196,0.816,4.074,0.047
11018793,75036,2,26,902482,41978568,9329334779,24912323424,434628101,9649423185,6.965365521508737,75030,4651.71,17347390,3067661174,0.657,4.104,0.016
11729394,75997,2,10,653492,41941638,8978378381,24232492379,430447146,9509648667,1.2107179308614524,75994,4590.5,17369489,3045312609,0.757,4.045,0.018
10375519,75955,2,19,498946,39157773,9350832002,25001009680,429762359,9398889963,6.088159715358767,75948,4633.2,17494372,3108261701,0.591,4.078,0.026
10845168,75447,2,20,496214,49370549,9183848529,24323839383,439044732,9284684860,11.158082750205566,75439,4645.99,17025801,3076172337,0.759,4.096,0.025
10526920,74694,2,9,767628,44745776,9313698132,24156409375,443688700,9840763477,8.25726340469511,74683,4750.91,17866325,3030775950,0.605,4.223,0.004
10691010,75397,2,32,925016,42900358,8982184269,23718416043,439133289,9640953233,6.301120906761081,75386,4674.58,18061116,3042782068,0.519,4.121,0.02
12118792,74679,2,22,839245,35034479,8792436362,23647050203,430070604,9596793944,5.471023318721423,74667,4652.4,16575803,3044372664,0.443,4.119,0.004
3106933,69738,0,10,50630,14257281,595964369,765178797,33625628,743751198,1.6298907573429604,69738,572.11,3817218,188477027,0.045,0.045,0.0
3541364,68847,0,4,45496,13858187,620443787,870806186,31485725,706860982,0.929096912779416,68847,565.97,3612892,175771034,0.028,0.045,0.0
3705365,69161,0,8,28188,13337116,591296091,735878220,35229711,801064250,0.821392593338088,69161,563.73,3446223,177298986,0.023,0.045,0.0
3475139,70499,0,9,26235,12797842,499694034,669873909,36541413,860085354,0.401997117811278,70499,574.7,4003693,175936169,0.02,0.045,0.0
3679340,69221,0,9,40868,13540290,573576885,693766508,33654720,782549088,1.3859746087607514,69221,568.04,3270644,172636169,0.019,0.046,0.0
3481338,69853,0,1,24372,13081346,525670192,660820373,37115833,838140531,0.4960555087659653,69853,565.61,3774761,172046796,0.018,0.041,0.005
3608641,69544,0,4,43063,13256997,615351573,799893618,30089836,716579172,0.5610866460701955,69544,570.33,3437570,151365495,0.017,0.039,0.007
3584354,69223,0,1,40740,11545366,561508667,872874234,33046133,713942433,0.9585367499831268,69223,566.92,3474654,167094032,0.016,0.046,0.0
3604325,69229,0,8,54041,12006925,472305837,625572404,38619319,866816811,1.2165850594219236,69229,570.86,3859571,174362046,0.016,0.047,0.0
3293625,68858,0,2,27606,13607199,622654587,821926465,31031551,650074655,1.2815412893600049,68858,563.75,3192076,176418837,0.015,0.046,0.0
3437627,69468,0,4,35141,14517143,574513224,737405045,32836631,751159498,0.6472076140090015,69468,569.2,3476892,180027525,0.015,0.047,0.0
3408710,69187,0,7,27715,13161151,534398478,635705784,36510542,821920423,0.7639454281214095,69187,569.07,3546688,172681789,0.015,0.048,0.0
3358262,69598,0,5,38112,13684288,686437568,922360186,30236430,684616685,1.2238601335948731,69598,569.07,3410399,170057717,0.015,0.048,0.0
3824044,68860,0,3,43306,12020825,505446700,645076532,32459192,859541880,0.39034006804084,68860,568.03,3668020,151225000,0.015,0.043,0.004
3614497,70169,0,7,28856,12714903,486391533,627273790,31043512,799280692,0.3819223718214269,70169,574.5,3556406,155831931,0.015,0.048,0.0
3601645,70201,0,3,52126,11653955,615984994,868353012,30239437,732482238,1.350986958899903,70200,573.17,3653641,161048267,0.014,0.033,0.014
4132770,69024,1,4,31634,15084068,880488970,1275239291,48033081,1092571616,0.5975188989342535,69024,702.0,4319764,224943389,0.178,0.178,0.0
4648272,70362,1,14,59737,13186050,820736715,1228902253,51374466,1115580559,0.8614400399597522,70362,707.59,4522057,225543283,0.11,0.174,0.004
3855391,69968,1,18,37647,14919327,902174581,1267252129,48269582,1071474254,1.0152047404474862,69968,705.22,4499152,219737099,0.089,0.175,0.004
3421138,69751,1,4,54625,19054413,886658282,1260119867,43244281,996634920,0.763859914674691,69751,705.33,4146723,217366030,0.076,0.174,0.004
3826503,70016,1,4,64394,13080418,620528832,841266114,46015410,1095619369,0.4394945198013806,70016,703.3,3603828,206046125,0.07,0.175,0.004
3344790,69702,1,9,27100,14495406,847927454,1376531790,45860394,705759233,0.4945573835677718,69702,702.47,4465368,240217876,0.065,0.166,0.012
4406662,69895,1,8,44017,13516251,764490506,1282516540,49344598,1032608336,0.8469831371860179,69895,706.21,4665387,244295128,0.062,0.179,0.0
3581727,69703,1,17,43629,15454023,951821022,1318999355,33882545,779101212,1.063505901804933,69703,706.33,5024323,251513711,0.059,0.18,0.0
4556757,69381,1,10,78385,11618171,567985719,855557962,50213210,1136411136,0.4455853254184715,69381,705.86,3903601,218011227,0.057,0.179,0.0
3188745,70099,1,7,46591,19074437,1057851331,1325086901,32209844,785591109,3.2928053155532995,70099,713.1,3403185,238738695,0.056,0.179,0.0
3239071,69023,1,8,47522,12870390,573399572,737058433,38621755,1009159633,1.168601510424763,69023,705.14,3594978,187333891,0.055,0.175,0.004
4951339,69776,1,7,59118,11227920,604738014,1038310944,48771450,1133966740,0.489960892948058,69776,699.98,3365871,195856296,0.054,0.179,0.0
4650100,69050,1,7,80451,12955434,639641107,1084042620,49544743,1079634014,0.9685771367428564,69050,700.79,3915295,217819669,0.053,0.179,0.0
3562113,69711,1,1,37760,12463615,788905166,1412857250,48215445,764465260,0.8619747256110891,69711,700.91,4614311,222351605,0.052,0.175,0.005
2599445,70365,1,7,60240,15238540,684084528,834015623,32210415,887878392,2.2211277850886817,70365,712.12,3548916,200525601,0.052,0.179,0.0
3450708,69395,1,10,22047,13159127,994488364,1449384150,35725749,704932614,1.3578124595420071,69395,704.25,4562534,228316442,0.051,0.181,0.0
4727805,70480,2,4,98280,20534720,2016919090,3312218525,100665381,2240815765,0.6285989668749871,70480,1232.63,6491374,500818373,0.707,0.706,0.0
4709160,70665,2,8,38075,21680110,1974285896,3310912210,101740085,2177514830,1.0383719309866344,70665,1236.61,6681800,503056468,0.433,0.706,0.0
4484992,69813,2,5,142618,21339650,2124313848,3418483886,95632448,2115260381,1.1652308337814832,69812,1230.78,5558849,457864244,0.343,0.701,0.004
4730640,70812,2,6,35765,22288660,1914595883,3179582617,100965673,2249109930,0.7809170769775788,70812,1235.11,6505418,502903104,0.296,0.705,0.0
4852699,70528,2,15,51591,18835862,1642068208,2757514608,97924681,2221709120,1.2239827657210802,70528,1240.78,6312867,450574959,0.27,0.702,0.004
4435607,70879,2,17,100079,21511506,2104550152,3389444249,98155937,1992895178,3.075244197011958,70879,1246.82,5510265,507264498,0.252,0.706,0.0
5813558,70155,2,5,110408,16986403,1860986138,3156459814,103401788,2265174123,1.0354937331321437,70155,1235.98,6791238,483142652,0.24,0.696,0.012
4015271,70196,2,16,94091,22117557,1725229959,2707482654,96273272,2204785523,2.176399962720048,70196,1243.28,4869520,453496296,0.231,0.705,0.004
4313449,70872,2,5,139667,18515138,2090269580,3445070596,98033434,1800242805,1.281050995481945,70872,1239.73,6204916,483326194,0.223,0.709,0.0
4684933,71118,2,11,179320,17779682,2116388543,3439284450,80236918,1919310002,1.0122558955366745,71118,1250.03,4986601,475634215,0.218,0.71,0.0
