benchmarks,input-size,threads,branch-instructions,branch-misses,cache-misses,cache-misses-percent,cache-references,cpu-cycles,instructions,instructions_per_cycle,idle-cycles-backend,idle-cycles-backend-percent,idle-cycles-frontend,idle-cycles-frontend-percent,context-switches,cpu-clock,cpu-used,cpu-migrations,major-faults,minor-faults,page-faults,task-clock,L1-dcache-load-misses,L1-dcache-load-misses-percent,L1-dcache-loads,L1-dcache-prefetch-misses,L1-dcache-prefetches,L1-icache-load-misses,L1-icache-load-misses-percent,L1-icache-loads,L1-icache-prefetches,LLC-load-misses,LLC-load-misses-percent,LLC-loads,LLC-stores,branch-load-misses,branch-loads,dTLB-load-misses,dTLB-load-misses-percent,dTLB-loads,iTLB-load-misses,iTLB-load-misses-percent,iTLB-loads,time,user-time,sys-time,Speedup
1,1,2,934340774,17800738,14031696,12.036,116576796,7208409703,6182149937,0.86,3113394441,43.19,1119600750,15.53,5222,3.15852,1.246,924,0,137382,137383,3.16534,71327977,3.18,2243950023,5347,72272441,39611949,2.27,1744828981,1041940,14991001,13.24,113220234,24088655,19216198,919975805,894685,0.04,2207068009,282524,0.02,1845908280,0.847,1.362,0.051,1.6979929161747345
1,1,3,910496321,17229749,12527755,10.901,114922699,7204990920,6147533060,0.85,3176294488,44.08,1092796357,15.17,5917,3.13142,1.365,920,0,136773,136775,3.13866,70192867,3.13,2240126201,3284,75234858,38737251,2.22,1741181063,593884,15882780,13.18,120513063,22569517,18694802,928582057,744982,0.03,2221982667,295611,0.02,1777806204,0.63,1.35,0.056,2.282857142857143
1,1,4,1203978237,16397113,12224854,10.973,111412463,8058506443,6659194185,0.83,3026818246,37.56,1036465543,12.86,12554,3.5492,1.599,928,0,137174,137175,3.55689,72119926,2.7,2669410128,4139,76156491,37892990,1.78,2133283352,1006853,16522720,14.0,117982554,27753375,23489783,1093253746,885710,0.03,2536144476,314935,0.01,2136014541,0.518,1.335,0.052,2.7764478764478766
1,1,5,861999627,19133307,14612549,12.211,119663554,7042839448,5562247397,0.79,2934340529,41.66,1208660434,17.16,5483,3.06176,1.435,932,0,137252,137253,3.06937,68205283,3.17,2151766568,3470,72081709,32413065,1.96,1654047623,622658,13316833,11.61,114706619,22441768,18542035,768258556,872681,0.04,2022075187,315165,0.02,1752080731,0.465,1.342,0.055,3.092903225806452
1,1,6,964732988,18398034,15668529,11.82,132556557,7642115625,5847686761,0.77,2937413230,38.44,1248195803,16.33,7464,3.3558600000000003,1.597,959,0,137386,137388,3.3634,67423870,2.83,2379372449,5299,64675663,31032536,1.55,1997861794,620093,12133140,11.57,104873310,22077634,18700730,1028665508,837168,0.03,2411327335,267618,0.01,1881067016,0.428,1.327,0.088,3.360280373831776
1,1,7,945450377,19727559,17053598,12.6,135347532,7708317357,6113594602,0.79,2876032678,37.31,1180137305,15.31,8370,3.39306,1.625,946,0,136972,136975,3.40065,60882093,2.39,2551295064,5267,61531671,30781011,1.54,1998468246,756569,13789213,12.35,111694520,22816421,18854940,1018505657,898456,0.04,2355042254,293880,0.02,1886462304,0.399,1.358,0.067,3.604511278195489
1,1,8,822539186,20091606,15879144,13.306,119333910,7375197217,6289138085,0.85,2066754756,28.02,1043415774,14.15,6174,3.23229,1.576,997,0,137032,137033,3.24053,65626268,2.91,2253453972,3261,72699599,32350701,2.02,1602031275,799921,15162784,12.41,122206963,24430776,20817835,809957430,884627,0.04,2030608567,311533,0.02,1760169313,0.396,1.519,0.076,3.631818181818182
1,1,9,1124930352,20232986,15387766,13.261,116041237,8269046752,6209146767,0.75,2511601077,30.37,1254059391,15.17,10548,3.66923,1.783,945,0,137082,137083,3.67783,69521565,2.75,2524170342,4720,75071092,28751453,1.38,2082674919,563820,12572396,11.02,114125222,21708906,18748657,1094782484,930264,0.04,2510500736,332242,0.02,2133808588,0.376,1.418,0.101,3.825
1,1,10,1113202746,19229441,14697402,12.332,119182310,8234609904,6700925563,0.81,2400639918,29.15,1133604634,13.77,10365,3.63055,1.783,1000,0,137253,137254,3.63937,69244350,2.75,2519374541,5061,74703520,40363203,1.96,2058425852,331723,14732564,12.84,114753964,21487724,17809411,1127345426,862101,0.03,2513477998,295568,0.01,2089732722,0.36,1.508,0.067,3.9950000000000006
1,1,11,957371164,18681306,14565322,12.803,113768104,7622996162,6144727329,0.81,2335795672,30.64,1188250764,15.59,7960,3.36081,1.67,920,0,137122,137123,3.36979,75546493,3.43,2204012055,3739,86028050,34523761,2.05,1681078362,402268,16151321,13.66,118195536,23940102,19604774,952678134,786790,0.03,2361390341,264725,0.01,1874514540,0.351,1.535,0.068,4.097435897435898
1,1,12,840794718,19161682,15136333,13.504,112088647,7337947211,5941763431,0.81,2232737777,30.43,1226996341,16.72,7026,3.24105,1.609,939,0,137481,137482,3.25006,68622082,3.22,2130646518,4131,79509824,33289865,2.0,1665901259,1381609,14693836,12.09,121576159,23295229,19685592,758110310,898084,0.04,2022764917,297909,0.02,1727367042,0.352,1.487,0.131,4.085795454545456
1,1,13,1123148489,18332820,14931937,11.91,125378257,8450154846,6724130747,0.8,2304512859,27.27,1323024293,15.66,10426,3.77155,1.865,1036,0,137061,137062,3.78118,71129776,2.74,2598649873,4222,70170453,33248536,1.48,2247926366,543767,14836524,12.96,114501776,23267285,18610409,1143405887,827293,0.03,2692886845,250617,0.01,2081177882,0.337,1.51,0.099,4.267655786350148
1,1,14,1054351939,20759167,15019142,12.895,116476575,8302554625,6201719066,0.75,1958226496,23.59,1216007282,14.65,10496,3.70311,1.834,1084,0,136784,136785,3.71276,62680701,2.44,2572353325,5767,71826295,28993362,1.45,2000524541,684714,13582442,11.06,122805667,22867661,21960753,963221257,942185,0.04,2410659564,342962,0.02,2053533148,0.339,1.557,0.103,4.242477876106195
1,1,15,781823424,22033401,16248396,13.519,120185790,7559456578,5670940784,0.75,2104565116,27.84,1146644428,15.17,8519,3.31349,1.647,1009,0,137105,137106,3.3229,64980967,2.84,2284167242,5042,66973751,34123488,1.99,1712932624,818501,15043356,12.78,117703143,21959566,20242159,785094302,871591,0.04,2087354732,323514,0.02,1730755830,0.321,1.522,0.091,4.480373831775701
1,1,16,1088497880,18764447,14903000,13.223,112702240,7949319350,6449484416,0.81,2183516593,27.47,1061406130,13.35,8821,3.5181,1.767,993,0,137043,137044,3.52744,69578184,2.99,2325206540,4426,79540609,33313047,1.85,1801413087,1209116,15949234,12.13,131475562,26486418,21547504,896439341,976565,0.04,2272484816,327205,0.02,2039900538,0.319,1.5,0.119,4.508463949843261
1,2,1,1799589973,33921247,17745187,7.457,237962906,15652179362,15373031764,0.98,7235283449,46.23,1359631851,8.69,7816,6.70163,1.028,913,0,142344,142345,6.70887,161398168,3.21,5031483462,4909,168273393,34255129,0.91,3756212837,958602,13701039,6.5,210875602,24290465,29717867,1961102337,862779,0.02,4944142351,284437,0.01,3548960291,4.724,4.579,0.072,1.0250846740050803
1,2,2,1783604455,31259302,16072026,7.302,220116603,15179993179,14663222841,0.97,7302729748,48.11,1272489552,8.38,6454,6.644609999999999,1.479,949,0,140912,140914,6.6523,158184645,3.3,4798407895,3626,167450148,35745946,1.08,3318952210,653532,14097752,6.29,224006332,25727549,30280637,1662070586,885742,0.02,4665220739,337026,0.01,3474427332,2.698,4.772,0.127,1.7948480355819123
1,2,3,1801509340,29251929,15558803,7.067,220154606,15053655417,15378469745,1.02,7611999331,50.57,1322937022,8.79,6610,6.42578,1.753,930,0,140293,140296,6.43399,163832051,3.47,4714919265,3060,172501475,35822306,1.08,3308678311,1359642,15071690,6.67,226045252,28844323,32593405,1654166953,848625,0.02,4606038761,315395,0.01,3436155857,1.876,4.63,0.095,2.581289978678038
1,2,4,1733335312,33544037,17375166,7.889,220255682,15100191789,15090858196,1.0,7713252335,51.08,1215987087,8.05,6370,6.43937,1.948,940,0,139780,139782,6.447220000000001,161994681,3.38,4796463233,2644,171983515,36532729,1.12,3257726818,1154919,15595615,6.77,230307369,26307036,28753026,1701585992,850695,0.02,4611824187,328095,0.01,3447317304,1.521,4.672,0.101,3.1837606837606836
1,2,5,1762750315,30671338,16569574,7.34,225742531,15158292151,15440274179,1.02,7635064813,50.37,1376312438,9.08,7337,6.46708,2.09,1120,0,139088,139090,6.47576,166046639,3.49,4757814904,3472,169711013,38793128,1.17,3311422401,1485753,15327813,6.92,221633017,25870984,32126682,1754530800,871677,0.02,4658675783,317113,0.01,3442455353,1.306,4.686,0.094,3.7078866768759564
1,2,6,1886100068,31567342,16121712,7.385,218302764,15409535966,15086951244,0.98,7360785146,47.77,1250592622,8.12,9271,6.679930000000001,2.223,973,0,138935,138937,6.6885,162009955,3.33,4861765428,3570,172116232,35130887,1.02,3448207828,1384910,15680452,6.97,225027117,29892926,31765003,1719739667,957772,0.02,4718600165,327340,0.01,3573213539,1.177,4.707,0.13,4.114273576890398
1,2,7,1855679739,31090724,17639837,7.96,221604078,15410247197,15215284804,0.99,7574339721,49.15,1273359019,8.26,8257,6.60543,2.298,941,0,139103,139105,6.614229999999999,160483231,3.31,4854172193,3960,174474147,36921265,1.09,3372946932,1060095,16994580,7.44,228402232,27391656,32128414,1709927736,1027654,0.02,4664393305,341731,0.01,3583849673,1.055,4.687,0.134,4.590047393364928
1,2,8,1943163235,29286583,15009841,6.854,218998791,16179635914,15531612421,0.96,5996811116,37.06,1287053094,7.95,11599,7.0642,2.501,968,0,138987,138989,7.07376,163039634,3.34,4879350920,3988,175377381,38229300,1.09,3513876756,1192308,17762165,7.68,231169627,31725258,32677923,1902202500,950685,0.02,5039758896,315510,0.01,3654160636,1.017,4.957,0.147,4.761553588987217
1,2,9,1864737693,28357826,14911422,6.698,222619402,16058018449,15888796049,0.99,5989444102,37.3,1505482856,9.38,9264,6.99644,2.54,996,0,138650,138651,7.0068,162892014,3.35,4864529146,9281,169512190,43032464,1.26,3412006634,882055,17361943,7.92,219147085,24792874,30801981,1873008543,921870,0.02,4737856978,345141,0.01,3527023021,0.96,5.068,0.125,5.044270833333333
1,2,10,1795170043,30262896,16855549,7.416,227280596,16254001927,15624226598,0.96,5845628649,35.96,1384272056,8.52,10179,7.09988,2.551,999,0,139186,139189,7.11017,152530377,3.04,5023340196,4672,168143310,37946628,1.08,3508746058,1353953,16519688,7.32,225746142,27021440,30401176,1780883698,1111670,0.02,4617540067,368571,0.01,3450033305,0.92,5.084,0.136,5.263586956521738
1,2,11,2014267599,28527641,14964661,6.746,221814566,16720975088,16085913016,0.96,5758171059,34.44,1456003511,8.71,12568,7.35673,2.719,929,0,139081,139083,7.36705,163520670,3.31,4943244553,6114,177119280,46054216,1.22,3766874161,777049,18864731,8.53,221092979,28466315,31218679,2047597447,923294,0.02,5129883385,276261,0.01,3702754800,0.874,5.094,0.165,5.540617848970251
1,2,12,1878498090,32543969,19585424,7.901,247871408,16709930333,15568032828,0.93,6123012353,36.64,1436078229,8.59,13276,7.25861,2.718,1043,0,138685,138687,7.26977,146293266,2.71,5398760401,5917,152559834,34948511,0.93,3753763127,1095933,15397052,7.08,217501377,21258873,29448541,1934914291,913836,0.02,4778346013,341634,0.01,3654507395,0.847,5.014,0.16,5.717237308146398
1,2,13,1770803885,30046767,17119592,7.408,231080415,16612333264,14774417254,0.89,5154499097,31.03,1598695905,9.62,12147,7.25868,2.717,1071,0,139341,139342,7.27062,163976834,3.41,4808195446,4610,176801723,39080790,1.1,3559496099,765126,16567933,7.46,222177753,29225817,30295375,1810532097,963199,0.02,4871290127,263935,0.01,3405758585,0.835,5.229,0.168,5.79940119760479
1,2,14,2135024353,29201718,17549336,7.913,221773648,17064269997,15926576258,0.93,5432699006,31.84,1361474055,7.98,14538,7.62355,2.892,1058,0,139090,139094,7.63561,167686063,3.31,5060809385,4971,169904592,45181333,1.18,3832699083,769162,16313274,7.09,229984544,31373512,33422997,1955988081,977248,0.02,5008733697,299147,0.01,3879385810,0.819,5.258,0.207,5.912698412698412
1,2,15,1639321519,30480026,18249754,7.74,235782441,16459780762,14673151169,0.89,3605951936,21.91,1565879215,9.51,10510,7.34367,2.83,1130,0,139348,139351,7.3563,157407028,3.33,4724406819,5646,174304833,38142243,1.14,3358249267,920186,15128574,7.04,214944717,27834249,29446770,1678049022,1074644,0.02,4528761086,273907,0.01,3241092952,0.799,5.558,0.182,6.060700876095118
1,2,16,1832488631,33506977,19063842,8.391,227190463,16463017951,15012358123,0.91,4353578992,26.44,1476102982,8.97,11284,7.294359999999999,2.836,1168,0,138821,138822,7.3071,157458946,3.21,4910198606,4676,182168770,36509873,1.09,3351722439,1381963,14890842,6.64,224113640,25531324,29593026,1675317034,921251,0.02,4525568562,319654,0.01,3568519744,0.77,5.385,0.238,6.288961038961038
2,0,1,836242318,35878391,27836125,18.104,153757430,8385357707,3755070735,0.45,4120671005,49.14,1388649039,16.56,4292,3.62636,1.018,939,0,141612,141613,3.63271,77809145,4.04,1927382262,3198,73262585,41508846,2.0,2075202143,1704904,27133670,20.52,132215965,41519689,32599962,877995625,5367951,0.28,1936606063,294039,0.01,2092974150,1.981,1.933,0.045,1.0055527511357898
2,0,2,794340474,34910887,27350168,18.411,148552567,8265061397,3888396813,0.47,3498635796,42.33,1460821344,17.67,4317,3.61277,1.128,905,0,141541,141542,3.6192,70054277,3.43,2041380497,4755,71174540,45793772,2.17,2112684321,1829479,26555411,19.34,137317430,45837215,35623636,811273216,6271442,0.33,1876877800,288821,0.01,1994694083,1.659,1.891,0.042,1.2007233273056057
2,0,3,1235255800,38392393,26641690,17.444,152731162,9749222962,4721668990,0.48,4306578285,44.17,1544118656,15.84,8419,4.283180000000001,1.326,950,0,141391,141393,4.28955,82380023,3.51,2347609953,4510,75128947,51596669,1.98,2600099177,596356,25976160,19.88,130691892,42322727,37972128,1293998575,5792723,0.23,2489149603,287151,0.01,2619336798,1.643,1.983,0.052,1.212416311625076
2,0,4,1186502846,37745651,26617810,17.627,151001864,9641115374,4644946606,0.48,4041206569,41.92,1537325706,15.95,10572,4.246270000000001,1.322,939,0,141750,141753,4.25274,77140564,3.29,2346257712,4781,72965509,51441295,2.18,2360161864,1102343,27479607,19.8,138754022,47040711,41783679,1060132092,5903044,0.26,2304013852,294166,0.01,2499077734,1.63,2.045,0.05,1.2220858895705522
2,0,5,1034195735,34236233,26124167,17.983,145268855,9123758830,4341029602,0.48,4092288795,44.85,1283696982,14.07,6896,4.0045,1.299,932,0,141387,141388,4.01097,75494586,3.38,2235184404,4011,73780665,45047356,2.08,2164822447,1644442,28638366,19.81,144599357,44483711,36657294,1043651698,5508462,0.25,2232925623,303392,0.01,2280188248,1.518,1.982,0.048,1.3122529644268772
2,0,6,1114529923,40093959,25156795,16.691,150718862,9367925624,4241488869,0.45,4273206878,45.62,1511046738,16.13,7845,4.09352,1.295,894,0,141552,141553,4.10004,74442065,3.4,2186449808,4126,69460954,55074672,2.43,2269897342,652429,27332393,19.18,142476388,48297770,44961993,927879688,5951498,0.28,2140845058,318057,0.01,2417519272,1.589,2.065,0.064,1.253618628067967
2,0,7,829578556,50512419,29714564,16.103,184526050,9590628118,3905062757,0.41,4396275174,45.84,1901302994,19.82,5382,4.18438,1.243,930,0,141540,141541,4.19106,74065974,3.47,2136729923,5599,65547589,66143976,2.74,2413777193,1994588,25451852,19.25,132217139,43514497,49880765,849290738,6893858,0.37,1883665456,275566,0.01,2164053824,1.79,2.306,0.051,1.1128491620111731
2,0,8,1017938385,49895679,26017154,15.319,169834617,9376690843,4331486799,0.46,3882310666,41.4,1833343840,19.55,6302,4.1041300000000005,1.263,946,0,141660,141661,4.110939999999999,73567528,3.46,2128477465,3756,68822032,70431643,3.19,2211215406,693584,25542744,18.62,137145672,44657668,50398162,864258942,6002624,0.3,1992633665,349308,0.01,2379420323,1.684,2.199,0.052,1.182897862232779
2,0,9,1099221906,41760905,27322039,16.312,167492884,9626210508,4427792421,0.46,4551533995,47.28,1688866001,17.54,8191,4.17962,1.326,919,0,141812,141813,4.18614,79794325,3.75,2128343123,3400,71666098,59716331,2.4,2490390397,581076,25339540,20.16,125690305,40523926,39811159,1158036650,5866796,0.26,2296329855,278809,0.01,2423238492,1.565,2.075,0.066,1.2728434504792332
2,0,10,1419814210,36371206,28233082,17.978,157039838,10338620102,5066942251,0.49,4411222096,42.67,1336074116,12.92,13506,4.5764700000000005,1.502,937,0,141327,141328,4.58313,79916960,3.04,2633127831,4182,71909883,40172354,1.44,2799037850,603853,25531898,19.75,129249623,43462835,34184371,1459452693,5216026,0.19,2729216664,314343,0.01,2840490907,1.442,1.937,0.057,1.3814147018030511
2,0,11,792330455,47588413,27027482,15.642,172792818,8979153571,3737853254,0.42,4262001651,47.47,1867653937,20.8,4436,3.87606,1.215,901,0,141604,141605,3.88268,79089350,4.05,1950709216,3629,71014797,73024419,3.39,2154495710,564700,26663489,19.71,135290971,43975277,45420493,886245513,5104116,0.27,1912232469,286952,0.01,2053626689,1.636,2.165,0.047,1.21760391198044
2,0,12,1131422116,36662695,27057474,17.743,152500269,9488467933,4500700067,0.47,4004298570,42.2,1580756288,16.66,8632,4.18926,1.375,926,0,141896,141897,4.19588,79903599,3.51,2279374714,6644,71570071,43515280,1.77,2461339810,624413,26584302,19.63,135423642,44198187,35776105,1077175412,6291071,0.28,2232071364,296493,0.01,2453141111,1.473,2.053,0.048,1.3523421588594702
2,0,13,818932760,36485052,29108637,19.194,151652267,8722337304,3668217178,0.42,4358756341,49.97,1440983294,16.52,4687,3.80147,1.263,912,0,141672,141674,3.8081,72704916,3.74,1941569098,7957,67441672,45920999,2.13,2157031734,1964399,26601704,18.68,142433181,47065964,37837187,814575973,6715266,0.35,1895606684,303488,0.01,2063448545,1.46,2.07,0.052,1.3643835616438356
2,0,14,878903694,34444445,28603949,19.099,149768499,8775661062,3894941326,0.44,4438487964,50.58,1405961465,16.02,4692,3.79145,1.269,934,0,141645,141647,3.79798,78746074,4.07,1934890346,4445,72791687,42498241,2.11,2014029598,650743,27087497,19.55,138527157,44118269,31791298,1001466857,5362025,0.25,2104416027,267981,0.01,2130257090,1.439,2.005,0.072,1.3842946490618482
2,0,15,1191830739,44647009,29109364,18.212,159836762,10437126896,5117590175,0.49,3985006132,38.18,1469026932,14.08,9054,4.59542,1.483,946,0,141670,141671,4.60213,74092620,2.77,2677102643,5397,68047112,46440559,1.59,2915539657,672906,25599975,19.01,134691138,44603965,39543582,1281826227,5884764,0.24,2465598632,324513,0.01,2656927602,1.507,2.048,0.074,1.3218314532183144
2,0,16,787185983,50273863,27277279,15.339,177831646,9184695748,3779456723,0.41,3957670634,43.09,1753182467,19.09,4907,4.0037,1.249,922,0,141629,141631,4.0103,68264457,3.28,2081155130,5299,65574849,70314444,3.25,2164793350,647425,27282284,19.52,139790337,45936803,54417679,862171303,6137292,0.32,1909254077,283591,0.01,2068571756,1.647,2.24,0.064,1.209471766848816
2,1,1,1583996469,62895605,50601838,20.675,244748179,17172068892,6956726185,0.41,9310244355,54.22,1841647495,10.72,7773,7.39852,1.072,904,0,180572,180573,7.40482,133507369,3.72,3587000139,4248,118950027,56000995,1.49,3751237442,2928702,50265374,23.32,215573547,84559949,62400217,1488951337,15957407,0.47,3387178184,365004,0.01,3803358162,5.268,5.104,0.161,1.0145026575550495
2,1,2,1657306048,63272522,51861562,20.428,253875201,18255377506,7135826599,0.39,9838094410,53.89,2193251132,12.01,8430,7.861149999999999,1.287,902,0,164664,164666,7.86766,136060262,3.64,3735725046,4867,126100848,73022839,1.87,3897233172,2665008,52806988,24.2,218223027,86417044,63801914,1687125371,14873960,0.41,3616870265,286398,0.01,3813674883,4.468,5.272,0.319,1.1961504028648164
2,1,3,1380007161,59382846,53752463,21.649,248291957,16633623711,6505380589,0.39,8926305977,53.66,1857915734,11.17,7308,7.15195,1.314,910,0,164380,164381,7.15857,130526601,3.72,3509777910,5165,114929276,50308457,1.4,3606171967,2721801,50392989,23.86,211189839,87578478,57270018,1436384622,15858351,0.49,3240192242,303938,0.01,3485845066,3.801,5.018,0.135,1.4060510392002106
2,1,4,1270950252,58278316,52833884,21.29,248158436,16849072684,6192314917,0.37,9583880582,56.88,1921480765,11.4,4600,7.26656,1.306,942,0,163564,163566,7.27332,132812360,3.99,3327035393,4535,120173050,59564222,1.72,3471232224,2657598,51242877,22.94,223407573,88563152,59513879,1281524962,16508992,0.53,3093024229,287909,0.01,3401114539,3.957,5.353,0.209,1.3506191559262068
2,1,5,1547142439,58887015,51126899,21.286,240193448,17003225668,6535458468,0.38,9888629977,58.16,1940812120,11.41,7395,7.3101,1.412,949,0,164203,164204,7.31685,137607984,4.06,3385441189,12248,120878591,62374776,1.66,3750688630,1542641,49754220,23.79,209135159,82179060,59385953,1638371207,15142449,0.43,3495250388,322295,0.01,3652664879,3.547,5.082,0.13,1.5067380885255146
2,1,6,1298618327,70184330,51232005,19.757,259304590,17437281850,6240260021,0.36,10085033564,57.84,2237940109,12.83,5048,7.47162,1.32,924,0,163811,163812,7.4783,134644149,4.21,3195590897,3955,119872560,80289278,2.4,3341117847,2924561,51107119,23.75,215189567,86842297,71085317,1265320325,15632062,0.52,2997921443,283696,0.01,3335499266,4.033,5.601,0.138,1.3251673692040664
2,1,7,1529526557,55724592,50085790,21.808,229668151,16036760285,6144626686,0.38,9477995290,59.1,1739797132,10.85,5640,6.87562,1.371,962,0,163397,163399,6.88239,135594554,4.38,3093748884,3554,122438010,48765814,1.48,3298346479,2750799,50188557,23.36,214823920,87764107,58558643,1274430601,14664279,0.47,3145837443,313566,0.01,3603485795,3.374,4.999,0.136,1.583995257854179
2,1,8,1719857549,59038507,50810978,21.17,240010054,17669649588,7098533024,0.4,9784230767,55.37,1805887627,10.22,11952,7.63416,1.517,923,0,164268,164269,7.64093,135312249,3.69,3667357209,5119,119436655,51648839,1.32,3915866213,2758487,49750901,23.09,215488389,85976600,58570011,1606655282,15951170,0.45,3534291499,327020,0.01,3873320833,3.395,5.128,0.178,1.57419734904271
2,1,9,1441051624,86182955,50940980,17.2,296168417,17134200929,6160485545,0.36,9538988982,55.67,2990016680,17.45,4785,7.365810000000001,1.373,935,0,163000,163001,7.37263,134606617,4.35,3097853973,3455,119004868,115046104,3.34,3442225363,2874915,50682156,23.88,212278168,86690425,88108482,1295258833,14541038,0.46,3135701674,273795,0.01,3655653828,3.756,5.477,0.199,1.4228966986155487
