cache-misses,time,branch-load-misses,dTLB-load-misses,cpu-cycles,L1-icache-load-misses,s
28468112,0.962,69460990,1298579,16058485472,106348206,0.33
28559049,1.077,66105253,1172681,15703735671,105853840,0.33
29910684,0.823,66088228,1189157,15284936562,112376645,0.33
27587090,0.809,69796172,1149167,16270744883,110246663,0.33
30425494,0.812,68464099,1219263,16087493621,108774595,0.33
28144043,0.799,66306196,1192750,16287200613,113364402,0.33
29411156,0.822,67178647,1145251,15875437115,114457500,0.33
28492898,0.83,70709486,1222150,15481593001,105447446,0.33
31392244,1.249,67994768,1332756,16401541845,112614615,0.33
28621048,0.853,70252651,1351457,15779644143,110654534,0.33
30363569,0.855,73547193,1370521,15907810145,113370916,0.33
13584334,1.018,21521904,866134,6148833363,33941747,0.02
14041487,0.534,22077773,968240,6894532709,27746338,0.02
15596402,0.381,20257143,818124,7551122755,28111615,0.02
12780178,0.301,26159661,928972,6717448360,29409019,0.02
14798916,0.254,21764790,958623,6792255979,29456908,0.02
14195759,0.227,22172630,788257,6401153876,31542290,0.02
15813224,0.203,21303423,939741,7114634118,30739665,0.02
12696014,0.185,21046998,788133,7330438470,32518724,0.02
14488342,0.169,20882131,749228,7128191202,38004525,0.02
14925959,0.165,22963751,782905,6428490240,30128466,0.02
13663945,0.155,22235137,992721,6345940098,32179989,0.02
13475426,0.145,21318398,895064,6825684172,29613357,0.02
13646766,0.139,21657210,857596,6561115261,28996267,0.02
14014712,0.134,22083067,825353,6487193575,32702184,0.02
16393848,0.134,23013354,919316,6914930337,30224418,0.02
14841718,0.129,23893558,951841,6860631208,31464267,0.02
13828000,2.15,30072019,802295,8667062136,31636135,0.05
13269426,1.126,28670320,838297,9447762280,33793837,0.05
16337244,0.771,27902896,781479,9539169381,30059838,0.05
15210315,0.6,27956657,832646,9748636627,29241038,0.05
13162572,0.506,27801446,852381,9686335209,32405839,0.05
16805657,0.429,28660389,773103,8998142606,31751092,0.05
16099459,0.381,32210517,988815,9465881841,30901830,0.05
15835696,0.341,28255724,826712,9862896704,29559581,0.05
14917902,0.32,28194378,824513,9195165457,29621255,0.05
14544148,0.31,28093128,942577,9226768773,30810142,0.05
15851527,0.279,30339387,913390,9668748803,30486209,0.05
14585728,0.271,28166888,874776,9868179833,30114649,0.05
14060562,0.255,28897060,953006,9356438978,31767598,0.05
16016452,0.25,28724152,1070682,10063702078,29469693,0.05
13850454,0.234,29039558,1042709,9746226892,33268750,0.05
14833428,0.235,28952208,973678,10844460050,32570542,0.05
25070583,19.326,130030368,742960,49820248709,40105756,0.44
28091117,10.095,132365967,979787,50828185847,34196514,0.44
27306802,6.948,130858916,882529,52119869315,38468191,0.44
28812948,5.327,131710628,909025,51976250758,33201520,0.44
30775380,4.352,132697032,1124283,52692872137,33150388,0.44
28015831,3.654,129639852,1079598,53260932976,36046071,0.44
29216885,3.219,130681467,1021769,52773014349,34281814,0.44
25359619,2.826,131209197,1204323,52489918155,35484392,0.44
25562294,2.534,129919599,1193144,53143446525,35151374,0.44
29899677,2.309,132305478,1605540,53376059412,33206262,0.44
29706158,2.128,131790544,1154815,52355007718,35045791,0.44
27961698,1.978,130627352,2544657,52793366210,35464028,0.44
25763783,1.852,129857387,1298225,52967579995,42181045,0.44
28482459,1.808,130120775,1219577,53620814250,36512809,0.44
28028353,1.705,133557379,2680338,53107139147,36377391,0.44
26192088,1.594,132103457,1484337,53498474904,39890273,0.44
16941972,0.344,19340503,904815,5089557639,28901933,0.19
14411841,0.274,18802974,894640,5302455498,35589980,0.19
14857185,0.238,17807222,804917,4488201498,30976084,0.19
15026055,0.212,15108729,760754,4563733608,36962821,0.19
18649262,0.221,17411743,778117,4952421158,32512378,0.19
21789461,1.37,30696601,787048,7722757301,44943859,0.73
20822875,1.054,28594906,914250,8373520905,39346973,0.73
22498804,0.914,25647075,816047,7109539506,38331267,0.73
20971854,0.818,26794082,743652,7913624818,39802157,0.73
20460484,0.81,23164059,731700,8537269163,40177399,0.73
48845544,5.429,26566785,801248,16554883463,35929634,2.93
51827283,4.389,76071970,818055,17694438517,88251941,2.93
47587177,3.646,43954128,758067,18061516306,54660716,2.93
47556467,3.395,77499001,732555,19335466941,87727874,2.93
52289487,3.063,52851032,860049,21482499709,66127656,2.93
15938524,0.558,16374282,728166,5022883914,34852817,0.04
15286791,0.304,17062513,896693,5286756709,29974983,0.04
12211122,0.226,17513234,760562,6224070927,38879119,0.04
13594994,0.191,17290830,840688,5811747705,29733503,0.04
13165916,0.164,18081861,781577,6052369402,34794063,0.04
13681423,0.151,15496106,865758,5188355295,34217905,0.04
14342291,0.171,13409085,760011,5788383030,38670936,0.04
14000068,0.158,16674732,839434,5311934335,28729737,0.04
14209319,0.149,15561487,829797,5529962409,33693072,0.04
14549446,0.149,16027397,926899,5876103623,31305684,0.04
15079992,0.14,16608919,965860,5510827350,31266551,0.04
14817536,0.153,15150286,942695,5911178671,31714197,0.04
13874965,0.146,14775417,836944,5749361335,33899366,0.04
15452635,0.134,17661822,1116132,6283538679,29120648,0.04
13751839,0.148,16218139,976649,6699299284,29138661,0.04
16016327,0.136,16267684,798266,6633028485,32348097,0.04
19441865,2.283,23151286,892904,8996081124,35775176,0.15
18911034,1.19,22355431,846038,8948537581,31305651,0.15
17975583,0.831,23237697,849370,9013643066,33036576,0.15
19726330,0.659,20933322,748372,9074392807,35126037,0.15
21813335,0.561,21082380,915732,9175423045,32569075,0.15
17451694,0.504,21375988,902649,9233744763,33330382,0.15
19743587,0.466,21048798,964085,9361751472,31429026,0.15
18794157,0.438,19500894,796386,9655128389,34203661,0.15
18247938,0.444,20565841,959032,10289603184,39650715,0.15
18005666,0.422,20513188,940978,10026295785,32681461,0.15
19462462,0.438,22595212,1085381,10592937355,32920863,0.15
19140761,0.43,21546727,1033390,10522449394,37988809,0.15
21049175,0.4,23582092,1005576,10685161905,39454145,0.15
18493817,0.377,25992056,1120389,11151437585,31916084,0.15
17549642,0.42,20525238,1002330,11103679111,34902134,0.15
21352597,0.386,24533174,1143791,11287854110,38971274,0.15
35770907,8.983,43897684,837454,26026748307,41730587,0.57
40092295,4.871,42094998,787333,25702946442,37647598,0.57
42266038,3.409,42273327,884596,26617571787,36771644,0.57
36447488,2.716,44166980,884887,26293759418,39232332,0.57
39990026,2.32,40919234,865142,27201535991,39709036,0.57
42687706,1.973,43589833,887348,26559447183,41201910,0.57
40295041,1.747,40188471,820911,27026428926,37327510,0.57
39712939,1.67,42439978,949598,27734062898,38855736,0.57
46024133,1.582,42812226,952992,29346624229,44812519,0.57
41867984,1.501,41313294,996329,28700404401,32454694,0.57
37985312,1.382,45400603,1001441,28844898463,34565409,0.57
37526145,1.341,42561384,949223,28612075060,42133218,0.57
44848559,1.24,40951964,891522,27968826244,36576252,0.57
37263978,1.196,43417595,930724,28148704439,41646113,0.57
35854649,1.145,42346166,982541,28560568453,44125467,0.57
39036748,1.142,44437108,809931,29119506533,37416821,0.57
14723973,0.144,17189636,789733,4797003048,29204615,0.02
12552726,0.093,16479172,685481,4259236852,35829913,0.02
13212540,0.079,19367243,869273,3936964756,30760309,0.02
13920027,0.074,16108697,868583,4008009020,29281919,0.02
13572514,0.071,18128822,810399,4044467571,25911430,0.02
13930165,0.068,17775880,896100,3959519448,34665551,0.02
14712460,0.074,19411251,788827,5004242806,31534520,0.02
12858775,0.072,16614105,724667,4301062952,32180227,0.02
13889119,0.073,15306690,899511,4214838320,31512939,0.02
13721891,0.085,14589338,773775,4179718253,36736298,0.02
16681069,0.075,21378602,868926,4491452074,27467817,0.02
13635794,0.077,16197160,760027,4136603306,30561141,0.02
12693356,0.081,15199852,733059,4371054645,34589245,0.02
14570784,0.088,20419998,850466,4876803133,26058922,0.02
11793467,0.084,16210620,749278,4788876956,40551868,0.02
12870497,0.086,21728292,764943,4085101518,34647850,0.02
13206312,0.855,46010105,867045,6234499764,34199334,0.12
13627642,0.507,35476062,710631,6220810428,41041254,0.12
13773112,0.392,40366361,840930,6448773020,28487858,0.12
13864960,0.338,35169165,826402,5764423515,32312604,0.12
14743857,0.302,36108285,745563,6222256166,32549378,0.12
13006093,0.281,41461108,909886,6163159176,31820126,0.12
13503011,0.293,42076835,871900,5882656801,33843526,0.12
15015353,0.283,42924797,847135,6113051738,29864574,0.12
12236473,0.278,42293309,845401,6150065291,31287605,0.12
12817929,0.27,43730569,952101,6619891348,31611849,0.12
12851060,0.268,42025038,907357,6304577911,31904999,0.12
14482536,0.257,35750710,839058,6651283709,31264565,0.12
13106102,0.267,40761881,920527,6074262192,31039630,0.12
16514907,0.257,37179732,889686,7303492898,30384501,0.12
15336256,0.257,36983466,764628,6084648282,29707764,0.12
14720412,0.252,39544644,842654,7006087130,32224261,0.12
14309298,6.303,208162085,993953,18925535399,31447736,0.61
14815502,3.47,215405905,845753,19146230716,33482671,0.61
15424101,2.442,204325880,946128,18471040308,36458837,0.61
17099510,2.001,213391994,786134,18731945195,39594994,0.61
16866447,1.729,213225830,867314,18989286383,39904792,0.61
17222281,1.541,211911157,847451,19869188161,34540873,0.61
13511929,1.468,207667287,789189,20030597249,39680901,0.61
16368643,1.39,219726544,850121,19623448868,35882201,0.61
14054533,1.353,208047206,932975,20317287889,44276029,0.61
17195637,1.3,206806240,834124,21431913585,38993644,0.61
16101159,1.225,207621526,992966,19922403759,38948094,0.61
15997489,1.196,203654851,1057114,20603388396,37979079,0.61
17721371,1.163,216236814,1021312,20756995106,33585167,0.61
17060341,1.141,212625262,935807,21427230758,37147196,0.61
17386137,1.126,215966661,868299,20628024050,34432247,0.61
16271415,1.095,208928476,1023156,21263739845,36932854,0.61
13722281,0.165,17733832,846552,3994777975,25494554,0.02
12848730,0.11,20819858,927724,4369371558,35237637,0.02
16267382,0.139,18121922,904840,4681667540,28672597,0.02
13166858,0.098,16982116,669190,4572276061,33627772,0.02
15328550,0.102,18914735,880425,4312826081,33183554,0.02
16560130,0.078,15388821,746195,4891374090,26732063,0.02
14083296,0.079,19178960,854487,4177784506,29339586,0.02
12208496,0.072,18671692,916461,4732825669,41287629,0.02
14102506,0.067,18957669,895517,4164283605,29838624,0.02
15525255,0.073,18450451,961966,4765805098,29738234,0.02
13084476,0.079,17432334,737780,4871317384,42001763,0.02
15026410,0.069,18606517,983050,4964434618,29640744,0.02
16202671,0.077,18215361,905572,4337663429,27178074,0.02
14526177,0.083,18791965,885218,4426593984,27566947,0.02
16372511,0.089,19117553,782562,5562324117,31474676,0.02
14553334,0.077,15690872,792656,4952275235,37431655,0.02
18097231,1.19,42717620,909031,6597107041,34241655,0.15
20425509,0.723,39766264,907793,7548034770,30612376,0.15
26690091,0.816,38789317,867090,8869675746,29323415,0.15
22641013,0.453,40294107,834313,7760217703,32722427,0.15
23172874,0.48,36471079,732932,8126753636,33201272,0.15
21661363,0.402,41237366,812752,7622903174,33682872,0.15
21939748,0.379,40058026,785338,7551279857,32599173,0.15
21633518,0.325,40974035,883788,7845881272,33574707,0.15
20739707,0.344,39527640,771269,9586544407,34285860,0.15
22138059,0.34,41878395,792807,8341309442,29023388,0.15
21924257,0.33,39694986,987494,8112361810,32822323,0.15
19087153,0.284,37820092,721457,7998672927,33948003,0.15
21644873,0.3,41194690,843031,8089642440,33881222,0.15
21970897,0.293,41030052,828692,8073705310,28801422,0.15
21083279,0.269,44403119,797648,8733926061,30412106,0.15
20172233,0.269,39016592,818691,8972668716,35415130,0.15
67877376,11.209,209988877,735415,30389910871,33313579,1.07
75909886,6.973,210744707,739409,34528634061,43115692,1.07
78136961,5.091,208194462,819466,36514123950,31372954,1.07
78664920,3.925,214344377,823982,37722721642,32218464,1.07
81753300,3.687,211325583,763754,39982864553,38979397,1.07
84867148,3.018,210988145,803761,38287890006,31018136,1.07
85797258,2.705,211714410,730865,38865738441,32942681,1.07
84126472,2.473,208377451,899795,40102029311,39863996,1.07
83997534,2.107,206388377,819383,37803504151,38719089,1.07
85156902,2.088,209946596,801352,40265594538,37913816,1.07
82996032,2.047,211244711,889761,40830032100,37324122,1.07
87432613,1.762,209731174,800546,39258231307,41420945,1.07
83180018,1.84,207111053,947374,41997801363,43648799,1.07
86396529,1.754,204672672,881681,40881299139,44097694,1.07
86254544,1.576,208736681,955566,40789132868,49129719,1.07
87080168,1.552,209698936,977288,39813028542,44412228,1.07
24185143,0.895,14119558,1190327,6609571698,28311527,0.08
19659695,0.454,14852103,1160315,6279484534,34571820,0.08
20344834,0.241,14679792,1111718,5949244823,30971745,0.08
19559507,0.262,17122127,1080660,5547220181,32539054,0.08
17663485,0.375,15649422,1107182,6180386519,32288740,0.08
52982084,3.166,15123482,1031698,11451231463,31620071,0.32
38231309,1.691,14522713,1383366,11784190720,29927494,0.32
38519255,1.005,17537753,2365095,12324283095,31497754,0.32
33803430,0.673,17150170,2006825,12499432387,37705511,0.32
38609043,0.631,18786259,1901332,12800278423,38379964,0.32
155165357,11.716,17086816,998585,32306174873,34849575,1.54
159832179,6.027,21926918,1412981,31833744141,39284186,1.54
144873981,3.652,19744441,2089458,34626079638,38781219,1.54
124245618,2.518,17985741,3349780,39153410206,41688069,1.54
131896465,2.893,24009284,7178132,64831654485,52945091,1.54
35145011,0.845,14886179,787897,5655909701,30019897,0.07
40681499,0.45,13111249,810773,6070922129,27396632,0.07
51194386,0.356,16664926,780166,6280279280,33208445,0.07
41904720,0.352,15342919,835780,6589411894,30400504,0.07
52294815,0.484,15427852,878087,8162571795,32284926,0.07
89735840,2.877,15433023,775509,10916451582,30278126,0.25
86382896,1.473,13397181,763579,11385230991,30956915,0.25
101638575,0.984,13764073,763141,12251739048,30962129,0.25
86586160,0.681,14894236,798461,12370825968,39134490,0.25
108512350,0.615,18978657,751738,15563980633,39770299,0.25
247994972,10.59,17525972,780892,29167951002,38927786,1.36
245484782,5.439,17632681,891240,29926577448,35447569,1.36
251086944,5.263,17137468,881688,41957625571,39750642,1.36
234225333,2.624,14940215,830625,38225108624,39818251,1.36
293289964,1.69,21964724,973263,47847489655,38695854,1.36
16523024,0.548,23563504,961468,5215830288,28226776,0.04
15112720,0.321,21185811,765460,5797074647,37617527,0.04
15657023,0.265,23110300,891805,5538318456,30340165,0.04
15607042,0.225,23901845,794759,5760705325,35231704,0.04
16132119,0.199,22949715,907810,5569819835,30163992,0.04
16604626,0.189,21698932,771584,5722541065,29280547,0.04
14819534,0.186,23926947,835233,6034868337,33595596,0.04
13984041,0.182,25007718,912764,6216193711,32914946,0.04
14862264,0.179,21938551,792398,6691202477,35739699,0.04
15482016,0.182,23130600,810913,6499953754,31792911,0.04
16659106,0.192,25300527,865195,6932370927,34525197,0.04
19161731,0.208,25206215,677183,7901194647,32286570,0.04
16629536,0.213,24856099,793522,8089579162,32137362,0.04
16274515,0.219,25172967,886076,8464776452,32982290,0.04
16418660,0.216,27403033,815524,8606643793,33715478,0.04
17401695,0.223,26013295,756250,9401725909,37978336,0.04
14604145,3.495,61675649,842107,12258139312,29782134,0.28
16696839,1.858,60016138,781919,12360890548,34101321,0.28
15771476,1.311,65654541,860761,12605500360,33351597,0.28
16185188,1.021,64736935,803335,12755267645,33995897,0.28
18817403,0.858,66908809,897879,13017386034,31394249,0.28
17104806,0.751,66663138,809776,13384730143,31524363,0.28
19168926,0.677,66862709,815479,13592540318,27733503,0.28
17752953,0.62,62595248,832925,14070417008,32320674,0.28
17666261,0.572,64746242,842269,14968097580,34847702,0.28
17564756,0.718,69343603,842098,19723587799,39760707,0.28
17101371,0.533,63584314,789175,15474673847,32683913,0.28
18734202,0.521,67366343,734019,16618908276,41774735,0.28
20245142,0.504,73599403,832191,18181016870,37525815,0.28
21855580,0.509,69296871,858387,17338100413,37103754,0.28
19110354,0.504,71122433,821830,18588152261,40107001,0.28
21214593,0.525,68554562,879204,20045466838,39300541,0.28
43194795,24.912,340596100,758518,63073440029,35125150,3.15
47356763,13.894,351500164,952430,67168542835,38659588,3.15
48590449,9.985,356314117,834299,67891465078,46969103,3.15
48984190,8.368,367927432,862715,71145951609,42212375,3.15
50261111,7.414,373167990,789526,73546363835,46431842,3.15
52897022,6.543,372944722,1072029,74593795151,44313018,3.15
52609434,6.235,376589365,822326,76197141336,48119212,3.15
52767022,5.702,378916550,1049279,77525407268,55069108,3.15
55559108,5.437,378848174,1019225,79248869369,53002235,3.15
57534904,5.27,380308678,925745,80352347972,62613258,3.15
62132019,5.046,383331325,861974,83044132966,59702954,3.15
61821766,4.963,387759143,980337,85614816625,55256233,3.15
62211378,4.816,392836861,870482,85717762359,68584121,3.15
69040267,4.777,388290456,933256,90224403299,76534304,3.15
69716577,4.773,396403404,1009105,93090744224,86115605,3.15
70567746,4.84,397506406,1303496,103047310541,84825486,3.15
14361921,0.817,25472874,809241,5610124312,34998949,0.0
15843055,0.502,25978574,916843,6351591153,33979937,0.0
13864305,0.437,26256263,834462,6740383974,33344282,0.0
16157767,0.408,26545909,838433,6904107870,36669870,0.0
15037363,0.412,27700782,831546,7262943259,40681324,0.0
14852893,0.419,27155466,839809,7979371566,43353110,0.0
17290392,0.417,29208554,794437,8517389116,45860585,0.0
15077694,0.474,29262552,788885,9939175248,50968906,0.0
