L1-icache-load-misses-percent,iTLB-load-misses-percent,L1-icache-loads,cpu-clock,instructions,iTLB-loads,cpu-cycles,dTLB-loads,L1-dcache-loads,user-time,task-clock,input-size
1.56,0.01,6199114024,14.78,11058667373,6378609865,34505852851,5875301124,5677597551,12.11,14.79,2
1.36,0.0,6298074718,14.39,11007046190,6091862420,33663289944,5612087384,5812423914,11.85,14.4,2
1.31,0.0,5743229778,15.42,10402442895,5697122982,36175651038,5249607454,5503698916,13.26,15.43,2
1.31,0.0,5769229086,13.79,10454700785,5689100152,32374069222,5172760922,5517456664,11.76,13.8,2
1.58,0.0,5862510186,13.91,10211164513,5745860613,32696604826,5180566523,5453494786,11.85,13.92,2
1.19,0.0,6217842203,14.46,10695951608,6013901658,33621265604,5647390641,5579723902,11.94,14.46,2
1.22,0.01,5892088663,14.05,10619970753,6084958868,32913145467,5424318471,5421986388,11.88,14.06,2
1.3,0.01,6185111136,14.39,11114829729,6044164523,33681930780,5640627470,5816827993,11.83,14.4,2
1.24,0.0,6424716719,14.65,11031634331,6292016836,34276779784,5800556526,5830902171,11.92,14.66,2
1.61,0.0,6459405860,14.66,11225576627,6424760895,34308364070,6060374156,5905257737,11.85,14.67,2
1.26,0.0,6229549424,14.71,11428239080,6484643688,34332647636,5864675530,5827086517,11.98,14.72,2
1.37,0.01,5700637861,14.29,10153991545,5790802142,33730837906,5356718767,5296786427,12.19,14.3,2
1.6,0.01,2092688609,3.13,4572965698,2039272705,7066678025,2559974639,2519149979,0.66,3.14,0
2.24,0.02,1682175185,2.67,4242032677,1746076078,6028074464,2039100900,2174744348,0.7,2.67,0
1.85,0.02,1900784731,2.83,4286983060,1773357506,6444399431,2237818605,2226105009,0.7,2.84,0
2.11,0.02,1820345858,2.93,4534498112,1868227863,6623610832,2196724017,2215493753,0.73,2.94,0
1.99,0.02,1806280837,3.06,4363462808,1789533199,6713867429,2261088203,2277019264,0.74,3.07,0
2.34,0.02,1804900465,3.08,4601429669,1825401058,6925085706,2219890881,2221071387,0.76,3.1,0
1.77,0.01,2404913933,3.81,5454128861,2334841867,8398495338,2909406618,2897287475,0.78,3.82,0
1.96,0.02,2240964303,3.6,4979955522,2148137260,8079510952,2529050243,2730715594,0.75,3.62,0
2.4,0.02,1860285980,3.4,4527961402,1999600413,7627986350,2441630652,2482901636,0.78,3.41,0
2.08,0.02,2163119429,3.81,4836886862,2220258499,8382397382,2696015063,2723558327,0.8,3.83,0
2.19,0.02,1846802729,3.25,4213659392,1843003571,7402389706,2206766605,2231285621,0.82,3.26,0
2.34,0.02,1884598753,3.4,4316510619,1857245096,7662334894,2287651242,2348124620,0.85,3.42,0
2.36,0.02,1936448999,3.56,4603892538,2090549741,7854871825,2488327227,2557862680,0.78,3.57,0
2.0,0.02,2077118045,3.58,4756350011,1913442156,7889803778,2479495522,2513727371,0.8,3.59,0
2.06,0.02,2080460221,3.57,4256313444,1865882849,7888275299,2391430847,2468988506,0.81,3.59,0
2.14,0.02,2155215678,3.88,5501071733,1999312670,8470221473,2638928243,2642667688,0.83,3.9,0
1.59,0.01,2990151485,4.47,8566530937,3027786940,10384288276,4238985218,4092702423,1.94,4.47,1
1.4,0.01,3231264251,4.84,8627799536,3143433875,11172141299,4481561486,4335919114,2.04,4.85,1
1.3,0.01,3084243164,4.53,8513784611,3194907239,10336365043,4122160085,4234874050,1.99,4.54,1
1.35,0.01,3136761405,4.62,8248173633,3065027874,10569488964,4215517709,4178372508,2.02,4.63,1
1.61,0.01,3140653433,5.25,9208153543,3269578883,11892695567,4467375691,4507100855,2.13,5.26,1
1.47,0.01,3242189643,5.28,8664358529,3187896809,11805919357,4437772375,4529704332,2.19,5.3,1
1.48,0.01,3311583000,5.54,8873239242,3347844734,12262036465,4715371379,4586602486,2.16,5.56,1
1.54,0.01,3174556481,5.24,8885418691,3484047192,11840584263,4372039050,4533221958,2.17,5.26,1
1.47,0.01,3153547453,4.97,8846609231,3089113577,11138543963,4297189649,4322050295,2.04,4.99,1
1.43,0.01,3364682538,5.23,8573029131,3113878083,11736124480,4364570644,4361041147,2.08,5.25,1
1.51,0.01,3321365791,5.18,7954359022,3156489877,11733838656,4244245636,4203449205,2.18,5.21,1
1.67,0.01,3289432977,5.79,8152518396,3188220599,12862636780,4517116604,4670481376,2.2,5.82,1
1.54,0.01,4167734442,7.45,10010896020,4271472049,16756453575,5301949157,5454110750,2.47,7.49,1
1.86,0.02,3896290122,7.4,9881605622,3929503921,16530123224,5181556790,5103065149,2.43,7.44,1
1.59,0.01,4529332935,8.34,11248246340,4384705690,18222175284,5912929410,5867321489,2.44,8.38,1
1.89,0.01,3564432074,6.4,9318129754,3681897036,14187921487,4820869480,4689744789,2.39,6.43,1
0.77,0.0,15447252665,20.37,44324780964,15378577167,45964037439,18639754882,18788207108,12.98,20.39,2
0.63,0.0,14702435228,17.76,41659701573,14434282953,41653530151,17277168268,17512867253,12.48,17.78,2
0.66,0.0,14740929467,18.47,42281710495,14827413108,42052762470,17588853983,17772246579,12.66,18.51,2
0.75,0.0,14764418622,19.44,42577914362,14882130969,43811863928,18091259590,18055458333,12.88,19.48,2
0.73,0.0,15456168895,19.56,42947534749,15120742939,45501922164,18310449892,18213228840,12.79,19.6,2
0.68,0.0,15298698670,19.74,42776531562,15068857360,44669159395,18138416671,18399820100,12.79,19.79,2
0.8,0.0,15092438268,19.88,41058185547,14999975108,45642480107,18032721300,17726215567,12.97,19.94,2
0.94,0.01,16308956344,23.71,45244154720,16122219538,53771551361,19753430005,19856918873,13.64,23.78,2
1.01,0.01,16632979771,24.36,44897467391,16490474063,55019898699,19974882429,20109804014,13.68,24.44,2
1.0,0.01,15907149831,23.54,43879207229,16114472791,54264212211,18804293086,19002715006,13.92,23.63,2
0.94,0.01,16376589121,24.04,44122596624,16155291367,55391084915,19366866729,19119997648,13.99,24.12,2
0.89,0.01,15768488914,21.97,43238036808,15466499216,50607080623,18465051057,18316989261,13.45,22.06,2
1.1,0.01,18099058063,32.02,47685673336,17952200337,70787798389,22888118822,23039204252,15.17,32.15,2
1.14,0.01,18513144225,31.99,49141906636,18274602821,72118852057,22800293803,22763019728,15.13,32.11,2
1.02,0.01,17384854099,28.25,46128215241,17379200262,64532989813,20589404768,20637979602,14.94,28.37,2
1.13,0.01,17788684480,31.18,47340841394,17743099181,69904584264,22175460616,22316576682,15.06,31.32,2
1.22,0.0,8632162133,11.12,31077007105,8618580262,26167166861,13721882014,13987673649,8.63,11.13,0
1.22,0.0,8590627099,12.17,31634026529,8667028486,28191387145,13853505410,14331167374,9.45,12.18,0
1.09,0.0,8730688957,11.87,31163377220,8848812659,27855905744,13905611297,14408649062,9.25,11.88,0
1.13,0.0,8705085888,11.67,31535047250,8609288289,26957870552,13923923530,14133338689,9.2,11.68,0
1.1,0.0,8799162690,12.09,31293965517,8785569205,28230787859,14455008588,14008746281,9.4,12.1,0
1.19,0.0,8598285634,12.47,31805339945,8631070314,28473580805,13824152706,14326448057,9.93,12.48,0
1.26,0.0,8768890410,15.22,31337880079,8830892113,34087595529,14232403049,14409339819,12.28,15.24,0
1.11,0.0,8809814546,11.28,30956112568,8758243344,26497760839,13926496633,14175847310,8.66,11.29,1
1.11,0.0,8573504705,12.47,30606767305,8536946840,28756276965,13738315309,13877620628,9.93,12.48,1
1.22,0.0,8905964841,12.52,31473366384,8860995416,28914707068,14338413595,14302342368,9.7,12.53,1
1.18,0.0,8511066823,11.86,31021696443,8565594227,27108454790,13867549159,14072755494,9.42,11.87,1
1.18,0.0,8680922419,12.24,31167897297,8552195918,27772960367,13793919795,14086709709,9.61,12.25,1
1.12,0.0,8878843966,12.87,31546059031,8887089077,29412660810,14396428395,14478888302,9.94,12.88,1
1.2,0.0,9015254662,13.45,31155680865,8850379894,31107404573,14373053586,14369360815,10.76,13.47,1
1.18,0.0,8597831578,11.17,30655036665,8628268139,26201728866,13974648967,13946996929,8.69,11.18,2
1.16,0.0,8477851886,11.66,30484649113,8358378726,27429266610,13766043969,14011305505,9.26,11.67,2
1.2,0.0,8577696430,11.77,31442376083,8603781940,27726938305,13929080005,14243416752,9.24,11.78,2
1.1,0.0,8803770934,11.79,31459768604,8827583916,27207085789,14179434443,14268824669,9.09,11.8,2
1.04,0.0,8902226675,11.92,31283783425,8793070926,27646597018,14290574047,14207441008,9.13,11.93,2
1.08,0.0,9124436749,12.99,31523400682,9107997531,29532173073,14599935490,14564558315,9.85,13.0,2
1.18,0.0,9348599410,14.42,32553274768,9424110956,32760211242,14800426938,14926561386,11.12,14.44,2
1.62,0.01,2067817124,2.91,4357984359,2105627666,6570417359,2172931615,2136619737,0.68,2.92,0
2.12,0.02,1734259350,2.63,3892242265,1850878839,5931456213,1856962775,1882677158,0.72,2.64,0
2.16,0.02,1573125737,2.39,3815254113,1652072042,5505999735,1670720177,1758780267,0.68,2.4,0
1.81,0.02,1831911888,2.66,3899066621,1624784013,6005221037,1859318186,1970433546,0.72,2.67,0
1.88,0.02,1922953995,2.76,4249109051,1894998088,6139600847,1914959620,2011536963,0.72,2.77,0
1.67,0.01,2128423768,3.13,4619613286,2238009164,6942843754,2354282233,2259495090,0.72,3.14,0
2.18,0.02,1482274568,2.63,3994647057,1730071105,5937219136,1850365644,1839436848,0.7,2.64,0
2.12,0.02,1673404200,2.56,3866528618,1663530248,5783889082,1741118387,1824914926,0.74,2.57,0
1.79,0.01,1912499929,2.89,4377837175,2040696006,6461810936,2069249224,2108888541,0.74,2.9,0
2.12,0.02,1654834668,2.51,3706897659,1646478330,5667693744,1709144014,1808556973,0.74,2.52,0
2.29,0.01,1716524392,2.62,3904677443,1797383417,5902627320,1826300712,1874492374,0.73,2.63,0
1.98,0.02,1687327070,2.44,3477334511,1546533900,5540249499,1707663298,1685075076,0.73,2.45,0
1.51,0.02,1813206826,2.74,3895107079,1827393767,6180716683,1940156117,2015039698,0.74,2.74,0
1.96,0.02,1792697611,2.59,3684645713,1552411616,5776919586,1810010299,1833570513,0.72,2.6,0
1.7,0.02,1910670903,2.69,4045751696,1743214980,6050814779,1895161210,1826996656,0.76,2.7,0
1.77,0.02,1790065201,2.52,3569386711,1535490795,5730394697,1753567011,1766137200,0.71,2.53,0
1.03,0.01,3146191458,4.43,7547983988,3127814866,10221040696,3462823308,3308894250,2.58,4.44,1
1.19,0.01,3151160999,4.58,7526697776,3144342380,10545960311,3496408150,3472319096,2.64,4.59,1
1.13,0.01,3276367909,4.71,7891684724,3185293748,10759716406,3465733751,3595067330,2.66,4.72,1
1.23,0.01,3121321533,4.56,8120408663,3081366503,10604780034,3402639211,3504559128,2.63,4.57,1
1.42,0.01,3312580053,4.91,8248076059,3303485932,11311807889,3654280887,3655187936,2.76,4.92,1
1.09,0.01,3298561759,4.94,8074662578,3307488190,11259786493,3499198448,3758173347,2.76,4.95,1
1.04,0.01,3109420899,4.63,7578712166,3159658506,10703348176,3407822651,3383357729,2.72,4.64,1
0.95,0.01,3486632040,5.17,8297862550,3579659414,11650016314,3701008021,3826999072,2.79,5.17,1
1.02,0.01,3280209565,4.91,8108971163,3336142517,11196149777,3560892285,3568441394,2.76,4.92,1
1.06,0.01,3911832301,5.61,9347433348,4014946935,12777518415,4217158482,4384202328,2.76,5.62,1
1.17,0.01,3128207013,4.86,7865467011,3236208758,11146491708,3536045485,3489153944,2.77,4.87,1
1.33,0.01,3116372135,4.74,7895181767,3088024401,10889267444,3456063914,3461049149,2.81,4.75,1
1.04,0.01,3162747295,4.75,7906440032,3179920570,10918612713,3395535627,3439968200,2.79,4.76,1
1.23,0.01,3249081904,4.82,7826832459,3298364567,11030586536,3528584867,3555722183,2.73,4.83,1
1.25,0.01,2904098167,4.71,7991950847,3247240161,10865657906,3474905709,3420983686,2.75,4.72,1
1.06,0.01,3476605625,5.11,8432013992,3481538486,11690648805,3721556713,3766283073,2.83,5.12,1
0.46,0.0,10186659221,15.27,27931954555,10067747693,36011954968,11774725704,11932407408,13.12,15.28,2
0.41,0.0,10237368540,16.78,27833354913,10249035745,39162615196,11886633273,11848166835,14.6,16.8,2
0.57,0.0,10220514735,16.79,28159042994,10192669082,39641408922,11826866424,11940809278,14.56,16.8,2
0.49,0.0,10798380592,17.47,28760767507,10649952033,40967176769,12396232670,12386880536,14.62,17.48,2
0.5,0.0,10344087037,16.66,27864526350,10226461221,39118540784,11931854498,11977159006,14.3,16.67,2
0.52,0.0,10281766219,17.69,27708321613,10099238582,41369160287,11915885886,11857556432,15.44,17.71,2
0.49,0.0,10491151836,17.42,27925461414,10326125567,40780548069,12022154514,11848741781,15.06,17.43,2
0.57,0.0,10477876108,17.9,28376105319,10388273938,41705651064,12099810559,12012429038,15.33,17.92,2
0.53,0.0,10152677296,17.27,27736436177,10179640504,40414820489,11870479728,11838948996,15.06,17.28,2
0.52,0.0,10156217324,17.96,28254008124,10406091761,41855579270,11969769142,11916985359,15.52,17.98,2
0.58,0.0,10221756179,19.2,27715736125,10075967009,44906690265,11698171411,11738047846,16.95,19.21,2
0.5,0.0,9991287923,17.61,27926574481,10211928505,41039453061,11772146703,11778904416,15.4,17.62,2
0.49,0.0,10254989561,18.0,28133220418,10341456097,42007076711,11945852188,11922391087,15.58,18.01,2
0.56,0.0,10307649469,17.82,28337250385,10139177152,41718805815,11899394184,11889901308,15.49,17.84,2
0.48,0.0,10272142212,17.81,27964204986,9993230023,41567757714,11717200833,11985195517,15.46,17.82,2
0.6,0.0,10477245888,18.62,28643920762,10475605285,43576684891,12168402736,12064264845,15.96,18.64,2
2.01,0.02,1538004135,2.36,3532271749,1609658199,5271753048,1646421073,1669053324,0.58,2.37,0
2.23,0.02,1506325848,2.29,3852258660,1507586275,5274435369,1572399845,1724453276,0.62,2.3,0
1.93,0.02,1645684867,2.5,3867949504,1634035766,5652979138,1729594904,1839370745,0.67,2.51,0
1.62,0.02,2090890750,3.04,4342628498,1992807221,6806434103,2170580576,2230092725,0.81,3.05,0
2.03,0.02,1700698678,2.9,4075262919,1857078681,6515901356,1901165276,2014270161,1.01,2.91,0
1.62,0.01,2516231230,3.72,6546243761,2760003253,8392328820,2926937871,2927300018,1.3,3.73,1
1.48,0.01,2225728378,3.17,5508922845,2150528273,7318084129,2433231634,2390182806,1.42,3.18,1
1.66,0.01,2228830433,3.35,5938014121,2306922608,7694688382,2544756259,2583054260,1.51,3.35,1
1.67,0.01,2491820196,3.69,6141663636,2435810890,8542931980,2710039350,2655713307,1.82,3.7,1
1.77,0.01,2329590459,4.14,6665514771,2545393725,9392574288,2872314942,2792254137,2.24,4.14,1
0.8,0.01,4651226580,5.98,12390344925,4485368329,13933963407,5205666990,5152750817,3.73,5.98,2
0.91,0.01,4564589983,6.17,12229838778,4505879876,14472290529,5229426800,5094963031,4.11,6.18,2
0.89,0.0,4751441347,6.53,12878850068,4692301599,15284081010,5534400720,5435464431,4.29,6.54,2
0.93,0.01,4939492399,7.24,13911060116,4967850688,16845543428,5691192765,5813166742,5.01,7.24,2
0.71,0.01,5521308922,8.82,14678409092,5334423537,20369256134,6336786897,6538745460,6.11,8.83,2
2.46,0.01,1980394664,2.6,4331239591,2056183779,6007485493,2047750697,2084495554,0.86,2.61,0
1.94,0.01,2316628136,2.93,4402727267,2146819706,6599497548,2370308412,2367899217,0.87,2.94,0
1.97,0.01,1874741904,2.56,4463363671,1960617565,5891087740,2048324279,2216744659,0.81,2.56,0
2.0,0.01,2074177038,2.73,4275034330,1999261273,6162319465,2147744957,2101982807,0.96,2.73,0
2.31,0.02,2008568312,2.65,4285091723,1950826999,6061877674,1991817038,2207324650,0.92,2.66,0
1.74,0.02,2218901638,2.77,4476674775,1955599911,6320879055,2302953507,2320240118,0.89,2.78,0
1.62,0.01,2198658223,2.8,4500957825,2030251434,6370106114,2262623873,2298379096,0.88,2.81,0
1.79,0.01,1904151740,2.7,4487143648,2152613828,6210613874,2208215885,2197742647,0.9,2.71,0
2.52,0.01,2033786885,2.8,4813971523,2041491537,6462249012,2154295779,2278737632,0.98,2.81,0
1.79,0.01,2007499690,2.71,4435911179,2010116337,6197294860,2121037909,2336792734,0.93,2.72,0
1.79,0.01,2410929365,3.26,4924002738,2575183775,7385012804,2656450390,2522789933,1.01,3.27,0
1.51,0.01,2249785583,2.98,4984547472,2356958358,6750670794,2357347745,2399475171,0.96,2.99,0
1.73,0.02,2314757954,2.94,4326751212,1948441660,6662404314,2277724922,2349783669,1.05,2.95,0
1.47,0.01,2288880563,3.17,5834665030,2111972559,7222401045,2438000180,2715094383,0.99,3.18,0
1.56,0.02,2208432650,2.87,4419958770,2034276462,6546450094,2305430282,2273512032,1.02,2.88,0
1.72,0.01,2065693879,2.91,4391453781,2137940328,6590692526,2439948311,2239791103,1.03,2.92,0
0.73,0.01,4800239223,5.05,11027284613,4654288403,11694590824,5757079102,5692605829,3.06,5.06,1
0.65,0.01,4887953154,5.27,11336461367,4907667664,12189335161,6056294734,5832457909,3.05,5.28,1
0.78,0.01,4847961394,5.39,11411866914,4778787170,12586116853,5821726231,5725968782,3.33,5.4,1
1.02,0.01,4932622503,5.39,11262629982,4813647015,12491650071,5746505826,5803976551,3.27,5.39,1
0.82,0.01,4597270172,4.95,11009815081,4552354278,11546512263,5715724292,5464758466,3.17,4.96,1
0.96,0.01,4653483179,5.07,11638683055,4590160362,11826398902,5389090625,5958014799,3.16,5.08,1
0.75,0.01,4509896035,5.02,10776535857,4627712490,11661236996,5690602776,5446784111,3.23,5.03,1
0.9,0.01,4525783850,5.13,11053393594,4702152988,11897226702,5753459911,5629618641,3.23,5.13,1
1.16,0.01,5478601298,6.12,12611123553,5449003211,14001222270,6291651112,6250246375,3.43,6.13,1
0.63,0.01,4838914376,5.11,11121814552,4435742731,11882845410,5660324550,5758585783,3.2,5.12,1
0.74,0.01,4889522426,5.34,11208372560,4657034033,12440221488,5877098614,5808809597,3.32,5.35,1
1.17,0.01,5070103596,5.71,12023596535,5009169457,13144153421,5784658994,6173176943,3.45,5.72,1
0.87,0.01,4674341320,5.12,11297567944,4418698209,11928598464,5598003018,5759490115,3.34,5.13,1
1.3,0.01,4691744925,5.34,10970912206,4810747481,12344240321,5699280328,5578661348,3.49,5.35,1
0.9,0.01,5029174558,5.56,12218199908,4631438312,12849334632,5712954786,6200323549,3.42,5.57,1
0.84,0.01,4679213479,5.43,11690547060,4803738911,12634947901,5891618484,5898552256,3.4,5.43,1
0.32,0.0,13818579790,13.37,35990648776,13762972719,31348784520,18928613331,19171249545,10.87,13.38,2
0.36,0.0,13780947548,13.33,34770690921,13704356771,31354983894,18891735980,18713890656,11.26,13.34,2
0.62,0.0,13711423361,14.1,34484973620,13839978531,33187832808,18787146407,18317974561,12.06,14.11,2
0.35,0.0,13580521836,13.26,35311201582,13620631266,31301808816,19066911447,18629394559,11.25,13.27,2
0.35,0.0,13605469465,13.14,34558809988,13417381989,30914115862,18662733073,18458280252,11.18,13.15,2
0.32,0.0,13346886639,13.3,35893067615,13696533188,31400970560,18919951159,18921313214,11.29,13.31,2
0.27,0.0,13627427758,13.71,35654982306,13616059497,32221767173,18875979022,18931250179,11.41,13.72,2
0.59,0.0,13642185464,13.75,35326645914,13745386043,32356028988,18827215045,18543618411,11.62,13.76,2
0.3,0.0,13552946772,13.41,36338130380,13532924467,31529687125,18687649725,18939296861,11.18,13.42,2
0.56,0.0,13662963254,13.67,34714683493,13558172781,32115523941,18677742385,18707492734,11.61,13.68,2
0.3,0.0,13295672343,13.4,35000665537,13404713864,31483355034,18840535610,18595337910,11.41,13.41,2
0.34,0.0,13706804601,13.54,35014464948,13353324667,31752964927,18902523863,18930681447,11.32,13.55,2
0.27,0.0,13730010452,13.65,36562971012,13553856778,31953243765,18999634899,19161268640,11.28,13.66,2
0.3,0.0,13603601867,13.7,36591749060,13711852497,32136147375,18945265153,19160870681,11.27,13.7,2
0.25,0.0,13597879974,14.0,36247799250,13540845380,32840109375,18877814305,19235787746,11.65,14.0,2
0.51,0.0,14454032870,14.53,36246025573,14040065349,33931921058,19299630364,19142634303,11.7,14.53,2
1.83,0.02,1724259236,2.7,4203245800,1685249967,5964389021,1902049506,2117901946,0.39,2.71,0
2.41,0.02,1701947729,2.82,4412537695,1887688379,6241034005,2092048579,2051174245,0.45,2.83,0
2.4,0.02,1294904422,2.43,3435436942,1263787728,5537983262,1635634482,1708778304,0.7,2.43,0
2.63,0.02,1431879334,2.77,4136677414,1505402194,6364233793,1848341026,1928519363,0.95,2.78,0
1.55,0.01,2328485395,4.61,6965883326,2261837074,10336437916,3367196022,3344856347,2.12,4.62,0
2.06,0.01,2097746422,4.41,6157019894,2079562270,10151796552,3019664102,2880676721,2.1,4.42,0
1.41,0.01,2882563922,6.36,9004663818,2642289774,14323056594,4360714658,4354845718,3.81,6.37,0
1.28,0.01,3056930648,7.53,10860512299,3198912343,17103069814,5100800639,5119017000,4.61,7.55,0
1.0,0.01,3920036147,9.97,14325873990,4050839581,22631494521,6759840372,6852252740,6.8,10.0,0
0.87,0.01,4808475018,12.22,17495406493,4656686717,27802847207,8327928142,8430188654,8.57,12.25,0
0.74,0.01,5557895174,14.96,21069705371,5703751544,33902873345,9981707840,10050122000,10.96,14.99,0
0.78,0.0,5828999842,15.98,21844615055,5850308588,36470885068,10417019250,10430444430,11.88,16.02,0
0.81,0.0,5831865792,15.19,21293377998,5521685449,34683411542,10107707241,10147826503,10.9,15.22,0
0.58,0.0,9236765395,26.39,35074568895,8920954021,59796718454,16706304221,16856283556,20.58,26.45,0
0.85,0.0,5965700096,20.03,21701220469,5943662201,46116121524,10592929862,10672200501,14.76,20.09,0
0.64,0.0,7989029520,25.57,29200077133,7946686460,58603635089,14203358232,14286117278,18.82,25.63,0
